1.Id: s_3_35
2.The Number Of Stands: 73
3.The Number Of Flights: 159
4.The Number Of Tasks: 363
5.Flight Information Section
316,B757,C,17:35,210,"[['U', 3, 4], ['U', 3, 4]]",83
362,B738,P,17:45,165,"[['U', 3, 3], ['L', 3, 3, 104]]",49
402,A319,P,17:35,70,"[['U', 1, 2], ['L', 3, 3, 92]]",1
408,E190,P,19:25,160,"[['U', 4, 1], ['L', 6, 2, 54]]",47
421,B738,P,17:10,175,"[['U', 3, 1], ['U', 4, 1], ['U', 5, 1], ['L', 7, 3, 85]]",19
425,B738,P,17:15,175,"[['U', 1, 1], ['U', 4, 1], ['U', 2, 1], ['L', 10, 3, 90]]",24
429,B738,P,17:20,160,"[['U', 3, 2], ['L', 11, 3, 105]]",38
433,B738,P,17:25,45,"[['U', 4, 2], ['L', 6, 3, 99]]",10
434,B738,P,18:10,45,"[['U', 3, 3], ['L', 1, 3, 82]]",10
435,A320,P,17:30,115,"[['U', 2, 2], ['L', 8, 3, 83]]",60
436,A320,P,19:25,115,"[['U', 2, 3], ['L', 4, 3, 93]]",60
437,A320,P,17:35,55,"[['U', 1, 2], ['L', 4, 3, 84]]",14
438,A320,P,18:30,55,"[['U', 4, 3], ['L', 6, 3, 106]]",14
439,B738,P,17:35,170,"[['U', 1, 1], ['L', 4, 3, 94]]",30
443,B738,P,17:40,180,"[['U', 1, 1], ['L', 5, 3, 99]]",20
447,B738,P,17:40,180,"[['U', 1, 1], ['U', 2, 1], ['U', 5, 1], ['L', 7, 3, 97]]",21
451,A320,P,17:45,180,"[['U', 3, 2], ['L', 4, 3, 114]]",25
455,B738,P,17:45,175,"[['U', 5, 1], ['L', 2, 3, 98]]",27
459,A319,P,17:45,175,"[['U', 1, 1], ['L', 9, 2, 80]]",26
463,A320,P,17:50,180,"[['U', 2, 2], ['L', 6, 3, 109]]",31
467,A320,P,17:50,160,"[['U', 2, 1], ['L', 5, 3, 94]]",32
471,A320,P,17:55,180,"[['U', 1, 1], ['L', 11, 3, 87]]",39
475,B738,P,17:55,145,"[['U', 1, 2], ['L', 6, 3, 84]]",55
476,B738,P,20:20,145,"[['U', 2, 2], ['L', 3, 3, 94]]",55
477,B738,P,18:00,175,"[['U', 2, 1], ['L', 11, 3, 110]]",16
481,B757,C,18:00,240,"[['U', 3, 2], ['U', 5, 2], ['U', 4, 2]]",85
482,B757,C,22:00,240,"[['U', 1, 4], ['U', 1, 3]]",85
