1.Id: m_4_37
2.The Number Of Stands: 55
3.The Number Of Flights: 143
4.The Number Of Tasks: 456
5.Flight Information Section
258,320,P,16:30,115,"[['U', 1, 4], ['L', 1, 3, 96]]",41
272,738,P,16:15,70,"[['U', 4, 4], ['L', 6, 3, 119]]",30
274,737,P,16:00,50,"[['U', 4, 4], ['L', 4, 2, 72]]",46
288,737,P,16:30,60,"[['U', 1, 2], ['L', 5, 2, 70]]",47
294,320,P,17:05,85,"[['U', 3, 4], ['U', 3, 1], ['L', 5, 3, 106]]",45
302,900,P,16:50,115,"[['U', 3, 4], ['L', 8, 2, 52]]",26
306,320,P,17:25,90,"[['U', 2, 4], ['U', 2, 1], ['L', 6, 3, 90]]",44
307,738,P,16:00,175,"[['U', 2, 2], ['U', 1, 1], ['U', 3, 2], ['U', 4, 1], ['L', 4, 3, 96]]",21
310,737,P,17:35,115,"[['U', 4, 4], ['L', 2, 2, 66]]",43
311,320,P,16:00,175,"[['U', 1, 1], ['U', 3, 1], ['U', 4, 2], ['U', 2, 1], ['L', 6, 3, 87]]",22
314,320,P,17:45,110,"[['U', 1, 3], ['L', 8, 3, 100]]",38
315,190,P,16:00,55,"[['U', 4, 2], ['L', 6, 2, 54]]",28
316,190,P,16:55,55,"[['U', 2, 2], ['L', 3, 2, 59]]",28
317,190,P,16:00,60,"[['U', 2, 2], ['L', 3, 2, 55]]",48
318,190,P,17:00,60,"[['U', 3, 2], ['L', 3, 2, 57]]",48
319,738,P,16:10,165,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 3], ['U', 4, 1], ['L', 4, 2, 75]]",12
322,738,P,18:15,105,"[['U', 3, 4], ['U', 3, 1], ['L', 5, 3, 83]]",13
323,737,P,16:20,160,"[['U', 1, 1], ['U', 2, 1], ['U', 3, 1], ['U', 4, 1], ['L', 4, 2, 65]]",16
326,738,P,19:00,110,"[['U', 3, 4], ['L', 4, 3, 107]]",3
327,900,P,16:20,180,"[['U', 4, 3], ['L', 1, 2, 56]]",14
330,190,P,19:35,100,"[['U', 3, 2], ['L', 6, 2, 55]]",9
331,738,P,16:25,60,"[['U', 3, 1], ['U', 1, 1], ['U', 4, 1], ['U', 2, 1], ['L', 7, 3, 81]]",6
332,738,P,17:25,60,"[['U', 3, 4], ['L', 6, 3, 96]]",6
333,737,P,16:30,180,"[['U', 2, 3], ['L', 5, 2, 76]]",7
336,738,P,20:10,120,"[['U', 3, 4], ['L', 6, 3, 115]]",41
337,320,P,16:30,175,"[['U', 1, 2], ['U', 4, 1], ['U', 3, 1], ['U', 2, 1], ['L', 2, 3, 95]]",24
340,737,P,20:25,105,"[['U', 3, 3], ['L', 8, 2, 71]]",39
341,737,P,16:30,175,"[['U', 3, 3], ['L', 8, 3, 84]]",23
344,320,P,21:25,115,"[['U', 4, 4], ['L', 8, 3, 87]]",4
345,738,P,16:35,175,"[['U', 2, 2], ['U', 1, 1], ['U', 4, 1], ['U', 3, 1], ['L', 7, 3, 90]]",25
348,738,P,21:55,100,"[['U', 1, 4], ['U', 1, 1], ['L', 8, 3, 85]]",3
349,320,P,16:55,180,"[['U', 3, 1], ['U', 1, 1], ['U', 4, 2], ['U', 2, 1], ['L', 4, 3, 83]]",1
352,738,P,21:55,115,"[['U', 3, 4], ['U', 3, 2], ['L', 5, 3, 101]]",21
353,320,P,17:00,170,"[['U', 3, 1], ['U', 4, 1], ['U', 1, 2], ['U', 2, 1], ['L', 5, 3, 101]]",5
356,190,P,21:55,115,"[['U', 2, 2], ['L', 4, 2, 61]]",22
357,738,P,17:00,105,"[['U', 2, 1], ['U', 1, 3], ['U', 4, 1], ['U', 3, 1], ['L', 4, 3, 102]]",2
358,738,P,18:45,105,"[['U', 2, 4], ['U', 2, 1], ['L', 7, 3, 101]]",2
359,330,C,17:10,60,"[['U', 2, 4], ['U', 2, 1], ['U', 4, 2], ['U', 3, 3], ['U', 1, 1]]",70
360,330,C,18:10,60,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 3]]",70
361,738,P,17:25,60,"[['U', 2, 1], ['U', 1, 2], ['U', 4, 1], ['U', 3, 1], ['L', 5, 3, 97]]",4
362,738,P,18:25,60,"[['U', 1, 4], ['U', 1, 2], ['L', 1, 3, 110]]",4
363,320,P,17:30,110,"[['U', 1, 1], ['U', 2, 1], ['U', 4, 1], ['U', 3, 1], ['L', 1, 3, 110]]",8
364,320,P,19:20,110,"[['U', 4, 4], ['U', 4, 1], ['L', 2, 3, 100]]",8
365,320,P,17:45,160,"[['U', 4, 1], ['U', 2, 2], ['U', 1, 1], ['U', 3, 1], ['L', 8, 3, 92]]",11
368,737,C,22:05,95,"[['U', 1, 4], ['U', 1, 1]]",68
369,190,P,17:45,50,"[['U', 4, 2], ['L', 1, 2, 63]]",10
370,190,P,18:35,50,"[['U', 2, 2], ['L', 1, 2, 48]]",10
371,738,P,17:55,55,"[['U', 1, 1], ['U', 3, 1], ['U', 4, 1], ['U', 2, 3], ['L', 6, 3, 90]]",28
372,738,P,18:50,55,"[['U', 3, 4], ['U', 3, 2], ['L', 5, 3, 95]]",28
373,900,P,18:00,50,"[['U', 4, 3], ['L', 4, 2, 49]]",40
374,900,P,18:50,50,"[['U', 2, 4], ['L', 1, 2, 44]]",40
375,190,P,18:00,55,"[['U', 1, 2], ['L', 1, 2, 51]]",42
376,190,P,18:55,55,"[['U', 2, 2], ['L', 4, 2, 61]]",42
377,738,P,18:25,180,"[['U', 2, 2], ['U', 3, 1], ['U', 4, 2], ['U', 1, 1], ['L', 3, 2, 78]]",30
380,900,P,22:15,90,"[['U', 2, 3], ['L', 1, 2, 54]]",8
381,738,P,18:25,105,"[['U', 1, 1], ['U', 4, 2], ['U', 2, 1], ['U', 3, 1], ['L', 1, 3, 104]]",6
382,738,P,20:10,105,"[['U', 2, 4], ['U', 2, 2], ['L', 6, 3, 119]]",6
383,744,C,18:30,165,"[['U', 1, 1], ['U', 3, 2], ['U', 2, 4], ['U', 2, 2], ['U', 4, 4], ['U', 4, 4]]",69
386,738,P,22:30,90,"[['U', 2, 4], ['L', 4, 3, 104]]",7
387,737,P,18:40,165,"[['U', 4, 1], ['U', 1, 1], ['U', 2, 1], ['U', 3, 1], ['L', 2, 2, 75]]",26
390,737,P,22:35,80,"[['U', 3, 4], ['L', 1, 3, 92]]",14
391,738,P,18:40,55,"[['U', 3, 1], ['U', 1, 3], ['U', 4, 1], ['U', 2, 1], ['L', 3, 3, 86]]",29
392,738,P,19:35,55,"[['U', 1, 4], ['L', 2, 3, 110]]",29
393,320,P,18:45,180,"[['U', 2, 1], ['U', 3, 1], ['U', 4, 1], ['U', 1, 1], ['L', 1, 3, 87]]",27
396,738,P,22:35,120,"[['U', 3, 4], ['L', 3, 3, 119]]",16
397,738,P,18:45,50,"[['U', 2, 1], ['U', 4, 1], ['U', 1, 1], ['U', 3, 1], ['L', 3, 3, 82]]",38
398,738,P,19:35,50,"[['U', 4, 4], ['U', 4, 2], ['L', 3, 3, 102]]",38
399,190,P,19:00,180,"[['U', 3, 2], ['L', 2, 2, 65]]",18
402,320,P,22:40,95,"[['U', 2, 4], ['U', 2, 1], ['L', 8, 3, 108]]",23
403,738,P,19:00,165,"[['U', 4, 1], ['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 4, 3, 96]]",17
406,738,P,22:40,95,"[['U', 2, 4], ['U', 2, 1], ['L', 2, 3, 93]]",24
407,738,P,19:00,50,"[['U', 3, 1], ['U', 4, 1], ['U', 1, 1], ['U', 2, 1], ['L', 4, 3, 113]]",31
408,738,P,19:50,50,"[['U', 1, 4], ['U', 1, 2], ['L', 6, 3, 94]]",31
409,738,P,19:05,60,"[['U', 1, 1], ['U', 4, 1], ['U', 2, 2], ['U', 3, 1], ['L', 7, 3, 117]]",19
410,738,P,20:05,60,"[['U', 4, 4], ['L', 6, 2, 76]]",19
411,190,P,19:15,65,"[['U', 3, 2], ['L', 5, 2, 60]]",13
412,190,P,20:20,65,"[['U', 1, 2], ['L', 7, 2, 48]]",13
413,738,P,19:25,170,"[['U', 3, 1], ['U', 1, 2], ['U', 4, 2], ['U', 2, 1], ['L', 7, 2, 79]]",20
416,738,P,22:40,85,"[['U', 3, 4], ['U', 3, 2], ['L', 2, 3, 95]]",25
417,744,C,19:25,95,"[['U', 2, 4], ['U', 2, 4], ['U', 1, 4], ['U', 1, 1], ['U', 3, 1], ['U', 4, 1]]",70
418,744,C,21:00,95,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 3]]",70
419,320,P,19:35,75,"[['U', 1, 3], ['L', 4, 3, 88]]",10
420,320,P,20:50,75,"[['U', 3, 4], ['U', 3, 1], ['L', 5, 3, 103]]",10
421,900,P,19:40,165,"[['U', 3, 3], ['L', 8, 2, 53]]",33
424,900,P,23:00,95,"[['U', 2, 3], ['L', 4, 2, 61]]",5
425,320,P,19:40,110,"[['U', 1, 3], ['L', 7, 3, 85]]",2
426,320,P,21:30,110,"[['U', 3, 4], ['L', 7, 3, 104]]",2
427,738,P,19:40,150,"[['U', 1, 2], ['U', 3, 1], ['U', 2, 2], ['U', 4, 1], ['L', 7, 3, 115]]",32
428,738,P,22:10,150,"[['U', 3, 4], ['U', 3, 2], ['L', 4, 3, 87]]",32
429,900,P,19:50,50,"[['U', 3, 3], ['L', 8, 2, 46]]",15
430,900,P,20:40,50,"[['U', 2, 3], ['L', 2, 2, 54]]",15
431,900,P,20:20,105,"[['U', 3, 3], ['L', 7, 2, 49]]",12
432,900,P,22:05,105,"[['U', 1, 3], ['L', 4, 2, 54]]",12
433,738,P,20:30,160,"[['U', 3, 1], ['U', 4, 1], ['U', 1, 1], ['U', 2, 1], ['L', 4, 3, 102]]",9
436,738,P,23:15,110,"[['U', 3, 4], ['U', 3, 1], ['L', 1, 3, 107]]",13
437,744,C,20:45,170,"[['U', 1, 4], ['U', 1, 4], ['U', 2, 4], ['U', 2, 4], ['U', 3, 3], ['U', 4, 3]]",67
438,744,C,23:35,170,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 3]]",67
439,320,P,20:50,55,"[['U', 1, 3], ['L', 6, 3, 106]]",1
440,320,P,21:45,55,"[['U', 3, 3], ['L', 8, 3, 94]]",1
441,320,P,20:50,75,"[['U', 4, 3], ['L', 1, 3, 86]]",28
442,320,P,22:05,75,"[['U', 4, 3], ['L', 5, 3, 96]]",28
443,744,C,20:55,125,"[['U', 2, 3], ['U', 3, 1], ['U', 4, 4], ['U', 4, 4], ['U', 4, 1], ['U', 1, 4], ['U', 1, 4]]",66
444,744,C,23:00,125,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4]]",66
445,900,P,21:05,180,"[['U', 2, 3], ['L', 7, 2, 57]]",6
448,737,C,23:20,110,"[['U', 4, 4], ['U', 4, 1]]",64
449,737,C,21:05,170,"[['U', 1, 1], ['U', 3, 2], ['U', 2, 3], ['U', 4, 1]]",65
450,737,C,23:55,170,"[['U', 1, 4], ['U', 1, 2]]",65
451,738,P,21:45,65,"[['U', 4, 1], ['U', 1, 1], ['U', 3, 2], ['U', 2, 2], ['L', 8, 2, 80]]",10
452,738,P,22:50,65,"[['U', 3, 4], ['U', 3, 2], ['L', 3, 3, 106]]",10
453,900,P,22:00,50,"[['U', 4, 2], ['L', 4, 2, 51]]",34
454,900,P,22:50,50,"[['U', 1, 3], ['L', 6, 2, 54]]",34
455,320,P,22:05,55,"[['U', 1, 1], ['U', 4, 1], ['U', 3, 1], ['U', 2, 1], ['L', 1, 3, 81]]",35
456,320,P,23:00,55,"[['U', 1, 4], ['U', 1, 1], ['L', 6, 3, 95]]",35
457,320,P,22:05,60,"[['U', 1, 3], ['L', 4, 3, 83]]",36
458,320,P,23:05,60,"[['U', 1, 4], ['U', 1, 1], ['L', 8, 2, 77]]",36
459,900,P,22:05,110,"[['U', 2, 3], ['L', 3, 2, 59]]",37
460,900,P,23:55,110,"[['U', 2, 4], ['L', 1, 2, 57]]",37
461,900,P,22:10,55,"[['U', 1, 3], ['L', 6, 2, 47]]",38
462,900,P,23:05,55,"[['U', 4, 3], ['L', 1, 2, 52]]",38
463,190,P,22:20,170,"[['U', 2, 2], ['L', 5, 2, 51]]",30
466,738,P,23:20,80,"[['U', 1, 4], ['L', 7, 3, 97]]",19
467,900,P,22:20,60,"[['U', 4, 1], ['U', 3, 1], ['U', 2, 1], ['U', 1, 1], ['L', 4, 1, 40]]",4
468,900,P,23:20,60,"[['U', 3, 3], ['L', 8, 2, 48]]",4
469,738,P,22:25,160,"[['U', 2, 1], ['U', 4, 1], ['U', 1, 2], ['U', 3, 2], ['L', 1, 3, 115]]",2
472,190,P,23:30,100,"[['U', 3, 2], ['L', 2, 2, 48]]",29
473,738,P,22:30,100,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 2], ['U', 4, 1], ['L', 1, 3, 98]]",39
475,320,P,22:40,160,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['U', 4, 1], ['L', 5, 3, 89]]",27
478,738,P,23:35,100,"[['U', 2, 4], ['L', 5, 3, 105]]",15
479,320,P,22:40,50,"[['U', 4, 1], ['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 1, 3, 85]]",1
480,320,P,23:30,50,"[['U', 1, 3], ['L', 4, 3, 86]]",1
481,738,P,22:40,65,"[['U', 3, 1], ['U', 1, 1], ['U', 4, 1], ['U', 2, 3], ['L', 2, 3, 115]]",26
482,738,P,23:45,65,"[['U', 2, 4], ['U', 2, 1], ['L', 2, 3, 95]]",26
483,900,P,22:50,50,"[['U', 4, 2], ['L', 6, 1, 40]]",3
484,900,P,23:40,50,"[['U', 1, 2], ['L', 2, 2, 54]]",3
485,320,P,23:00,75,"[['U', 4, 3], ['L', 4, 3, 110]]",12
487,320,P,23:10,60,"[['U', 4, 1], ['U', 3, 1], ['U', 1, 1], ['U', 2, 1], ['L', 6, 2, 78]]",8
489,320,P,23:20,105,"[['U', 3, 3], ['L', 2, 3, 90]]",17
491,737,P,23:35,50,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['U', 4, 1], ['L', 6, 3, 85]]",7
493,737,P,23:45,165,"[['U', 2, 3], ['L', 5, 2, 66]]",10
496,320,P,23:45,110,"[['U', 4, 4], ['L', 1, 3, 92]]",11
497,330,C,23:50,150,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 2, 1], ['U', 3, 2], ['U', 4, 1]]",70
499,320,P,23:55,165,"[['U', 3, 1], ['U', 4, 1], ['U', 1, 1], ['U', 2, 1], ['L', 8, 2, 75]]",5
502,738,P,23:55,120,"[['U', 4, 4], ['U', 4, 2], ['L', 6, 2, 80]]",31
