1.Id: s_3_19
2.The Number Of Stands: 52
3.The Number Of Flights: 119
4.The Number Of Tasks: 250
5.Flight Information Section
204,330,C,15:50,170,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 3]]",68
242,738,P,15:20,50,"[['U', 1, 1], ['L', 6, 3, 95]]",36
244,738,P,15:25,55,"[['U', 4, 1], ['L', 6, 2, 74]]",44
250,900,P,15:35,60,"[['U', 4, 1], ['L', 2, 2, 43]]",40
256,738,P,15:40,55,"[['U', 1, 2], ['L', 7, 3, 91]]",41
258,738,P,15:45,50,"[['U', 3, 1], ['L', 5, 3, 112]]",42
259,737,P,15:00,165,"[['U', 4, 1], ['L', 2, 2, 61]]",16
263,320,P,15:00,180,"[['U', 2, 1], ['L', 2, 3, 100]]",17
267,320,P,15:05,175,"[['U', 4, 2], ['L', 1, 3, 99]]",13
271,737,C,15:05,175,"[['U', 2, 1], ['U', 3, 1], ['U', 4, 1]]",66
275,900,P,15:10,170,"[['U', 3, 2], ['L', 4, 2, 55]]",12
279,320,P,15:15,55,"[['U', 2, 2], ['L', 6, 3, 83]]",46
280,320,P,16:10,55,"[['U', 4, 2], ['L', 3, 2, 73]]",46
281,900,P,15:25,160,"[['U', 3, 1], ['L', 5, 2, 61]]",23
285,190,P,15:25,55,"[['U', 1, 1], ['L', 6, 2, 54]]",30
286,190,P,16:20,55,"[['U', 4, 2], ['L', 2, 2, 57]]",30
287,320,P,15:30,55,"[['U', 3, 1], ['L', 3, 3, 92]]",31
288,320,P,16:25,55,"[['U', 1, 2], ['L', 1, 2, 75]]",31
289,900,P,15:35,160,"[['U', 3, 2], ['L', 6, 2, 42]]",26
293,320,P,15:45,50,"[['U', 1, 1], ['L', 3, 3, 81]]",34
294,320,P,16:35,50,"[['U', 4, 2], ['L', 1, 2, 71]]",34
295,738,P,15:45,95,"[['U', 3, 1], ['L', 6, 3, 84]]",35
296,738,P,17:20,95,"[['U', 2, 1], ['L', 8, 3, 93]]",35
297,738,P,15:50,170,"[['U', 3, 1], ['U', 1, 1], ['U', 2, 1], ['L', 2, 2, 78]]",21
301,900,P,15:55,170,"[['U', 1, 2], ['L', 4, 2, 55]]",22
305,737,P,15:55,115,"[['U', 4, 1], ['L', 4, 3, 91]]",39
306,737,P,17:50,115,"[['U', 1, 1], ['L', 5, 3, 92]]",39
307,738,P,16:05,180,"[['U', 1, 1], ['L', 4, 3, 99]]",18
311,737,P,16:05,60,"[['U', 3, 1], ['L', 5, 2, 67]]",43
312,737,P,17:05,60,"[['U', 3, 1], ['L', 7, 2, 73]]",43
313,320,P,16:10,70,"[['U', 4, 2], ['L', 7, 3, 82]]",45
314,320,P,17:20,70,"[['U', 1, 1], ['L', 7, 2, 75]]",45
315,320,P,16:15,55,"[['U', 2, 2], ['L', 5, 3, 101]]",19
316,320,P,17:10,55,"[['U', 3, 1], ['L', 1, 3, 86]]",19
317,320,P,16:25,160,"[['U', 2, 2], ['L', 7, 3, 92]]",20
321,900,P,16:25,70,"[['U', 4, 1], ['L', 4, 2, 43]]",14
322,900,P,17:35,70,"[['U', 2, 1], ['L', 6, 2, 43]]",14
323,738,P,16:25,95,"[['U', 2, 1], ['U', 1, 1], ['U', 4, 1], ['L', 2, 3, 115]]",15
324,738,P,18:00,95,"[['U', 4, 3], ['L', 8, 3, 96]]",15
325,738,P,16:30,175,"[['U', 4, 2], ['L', 7, 3, 87]]",27
329,738,P,16:40,160,"[['U', 2, 2], ['L', 6, 2, 76]]",28
333,738,P,16:45,175,"[['U', 2, 1], ['L', 6, 3, 111]]",29
337,744,C,16:45,240,"[['U', 3, 1], ['U', 2, 2], ['U', 1, 2]]",70
338,744,C,20:45,240,"[['U', 3, 1]]",70
339,737,P,16:50,60,"[['U', 3, 1], ['L', 2, 3, 88]]",24
340,737,P,17:50,60,"[['U', 4, 1], ['L', 7, 2, 80]]",24
341,737,P,16:55,175,"[['U', 1, 2], ['L', 3, 2, 61]]",8
345,190,P,16:55,55,"[['U', 1, 1], ['L', 4, 2, 68]]",7
346,190,P,17:50,55,"[['U', 3, 1], ['L', 1, 2, 72]]",7
347,330,C,17:00,100,"[['U', 3, 1]]",69
348,330,C,18:40,100,"[['U', 3, 1]]",69
349,738,P,17:05,180,"[['U', 1, 2], ['L', 3, 2, 76]]",25
350,738,P,20:05,180,"[['U', 2, 1], ['L', 3, 3, 98]]",25
351,738,P,17:05,175,"[['U', 2, 1], ['L', 3, 3, 105]]",5
354,900,P,15:20,80,"[['U', 1, 1], ['L', 5, 2, 47]]",32
355,320,P,17:20,55,"[['U', 4, 1], ['L', 2, 3, 88]]",2
356,320,P,18:15,55,"[['U', 4, 1], ['L', 7, 3, 101]]",2
357,737,P,17:25,165,"[['U', 1, 1], ['L', 2, 2, 66]]",3
360,320,P,15:55,85,"[['U', 2, 1], ['L', 1, 3, 85]]",24
361,900,P,17:30,180,"[['U', 2, 1], ['L', 3, 2, 45]]",4
364,738,P,16:10,80,"[['U', 2, 1], ['L', 1, 3, 93]]",25
365,320,P,17:35,80,"[['U', 1, 1], ['L', 8, 3, 99]]",1
366,320,P,18:55,80,"[['U', 4, 2], ['L', 5, 3, 94]]",1
367,320,P,17:40,60,"[['U', 1, 2], ['L', 4, 3, 93]]",6
368,320,P,18:40,60,"[['U', 2, 1], ['L', 8, 3, 84]]",6
369,320,P,18:00,60,"[['U', 2, 2], ['L', 1, 3, 103]]",31
370,320,P,19:00,60,"[['U', 1, 2], ['L', 2, 3, 95]]",31
371,744,C,18:00,135,"[['U', 1, 2]]",68
372,744,C,20:15,135,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 2]]",68
373,738,P,18:15,50,"[['U', 3, 2], ['L', 6, 3, 96]]",19
374,738,P,19:05,50,"[['U', 2, 3], ['L', 2, 3, 89]]",19
375,320,P,18:25,90,"[['U', 2, 2], ['L', 8, 3, 86]]",10
376,320,P,19:55,90,"[['U', 2, 1], ['L', 6, 3, 82]]",10
377,738,P,18:35,180,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 6, 2, 80]]",14
380,738,P,17:40,100,"[['U', 3, 2], ['L', 2, 3, 114]]",33
381,190,P,18:40,170,"[['U', 1, 1], ['L', 5, 2, 54]]",35
384,900,P,17:50,110,"[['U', 1, 1], ['L', 3, 2, 41]]",37
385,738,P,18:40,180,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 1], ['L', 3, 3, 86]]",36
388,738,P,18:30,80,"[['U', 4, 1], ['L', 8, 3, 97]]",32
389,320,P,18:40,55,"[['U', 2, 1], ['L', 6, 3, 97]]",33
390,320,P,19:35,55,"[['U', 4, 2], ['L', 1, 3, 109]]",33
391,738,P,18:55,60,"[['U', 3, 1], ['L', 7, 3, 81]]",15
392,738,P,19:55,60,"[['U', 2, 4], ['L', 5, 3, 93]]",15
393,900,P,19:00,170,"[['U', 1, 1], ['L', 1, 1, 40]]",13
396,320,P,18:40,80,"[['U', 4, 1], ['L', 7, 3, 91]]",11
397,330,C,19:15,175,"[['U', 2, 4], ['U', 4, 4], ['U', 4, 2], ['U', 3, 1]]",67
400,900,P,18:45,105,"[['U', 3, 1], ['L', 2, 2, 46]]",38
401,900,P,19:15,50,"[['U', 2, 1], ['L', 3, 2, 43]]",2
402,900,P,20:05,50,"[['U', 2, 2], ['L', 2, 2, 50]]",2
403,737,P,19:15,60,"[['U', 2, 1], ['L', 5, 3, 86]]",17
404,737,P,20:15,60,"[['U', 3, 1], ['L', 7, 3, 93]]",17
405,320,P,19:25,65,"[['U', 4, 2], ['L', 7, 3, 89]]",23
406,320,P,20:30,65,"[['U', 1, 1], ['L', 2, 3, 90]]",23
407,738,P,19:30,100,"[['U', 4, 1], ['L', 3, 3, 89]]",24
408,738,P,21:10,100,"[['U', 1, 1], ['L', 7, 3, 96]]",24
