1.Id: l_2_26
2.The Number Of Stands: 19
3.The Number Of Flights: 36
4.The Number Of Tasks: 120
5.Flight Information Section
101,320,P,15:15,170,"[['U', 2, 2], ['U', 1, 4], ['U', 1, 1], ['L', 4, 2, 77]]",12
105,320,P,15:35,55,"[['U', 2, 4], ['U', 2, 2], ['U', 1, 1], ['L', 2, 3, 89]]",3
106,320,P,16:30,55,"[['U', 1, 4], ['U', 1, 2], ['L', 2, 3, 96]]",3
107,320,P,15:45,170,"[['U', 1, 1], ['U', 2, 4], ['U', 2, 2], ['L', 3, 2, 69]]",13
111,735,P,15:50,60,"[['U', 2, 1], ['U', 1, 3], ['L', 1, 2, 57]]",15
112,735,P,16:50,60,"[['U', 2, 4], ['L', 2, 2, 65]]",15
113,320,P,16:15,170,"[['U', 1, 3], ['U', 2, 4], ['L', 1, 2, 80]]",9
117,735,P,16:25,110,"[['U', 1, 1], ['U', 2, 3], ['L', 1, 2, 55]]",18
118,735,P,18:15,110,"[['U', 1, 4], ['L', 2, 2, 59]]",18
119,738,P,16:45,160,"[['U', 2, 4], ['U', 1, 2], ['L', 4, 2, 56]]",1
123,320,P,17:05,50,"[['U', 2, 4], ['U', 2, 1], ['U', 1, 1], ['L', 6, 3, 85]]",19
124,320,P,17:55,50,"[['U', 2, 4], ['U', 2, 2], ['L', 1, 3, 83]]",19
125,320,P,17:20,180,"[['U', 1, 2], ['U', 2, 4], ['U', 2, 1], ['L', 1, 3, 89]]",2
129,320,P,17:25,160,"[['U', 1, 4], ['U', 1, 1], ['U', 2, 2], ['L', 2, 3, 91]]",3
133,738,P,17:45,170,"[['U', 1, 4], ['U', 2, 2], ['L', 5, 2, 64]]",5
136,320,P,15:10,80,"[['U', 1, 4], ['U', 1, 2], ['L', 3, 3, 96]]",18
137,738,P,18:05,175,"[['U', 1, 1], ['U', 2, 4], ['U', 2, 1], ['L', 2, 2, 77]]",6
140,321,P,16:25,85,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 2], ['L', 3, 3, 103]]",2
141,320,P,18:45,170,"[['U', 2, 1], ['U', 1, 4], ['U', 1, 2], ['L', 1, 3, 81]]",7
144,320,P,16:40,105,"[['U', 1, 4], ['U', 1, 1], ['L', 6, 3, 86]]",10
145,320,P,19:40,170,"[['U', 1, 2], ['U', 2, 3], ['L', 5, 3, 96]]",11
148,320,P,16:50,120,"[['U', 1, 4], ['U', 1, 2], ['L', 6, 3, 88]]",14
149,320,P,19:45,160,"[['U', 2, 4], ['U', 2, 1], ['U', 1, 2], ['L', 3, 3, 105]]",12
152,320,P,18:50,100,"[['U', 2, 4], ['U', 2, 3], ['L', 3, 3, 97]]",17
153,321,P,20:15,160,"[['U', 2, 4], ['U', 1, 4], ['L', 5, 3, 109]]",9
156,735,P,19:00,95,"[['U', 2, 4], ['L', 1, 2, 48]]",16
157,738,P,20:20,160,"[['U', 1, 1], ['U', 2, 4], ['U', 2, 3], ['L', 3, 2, 57]]",14
160,320,P,19:35,115,"[['U', 1, 4], ['U', 1, 2], ['L', 6, 2, 71]]",4
161,320,P,20:25,180,"[['U', 1, 3], ['U', 2, 3], ['L', 2, 3, 87]]",15
164,321,P,20:55,105,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 2], ['L', 4, 3, 90]]",8
165,320,P,20:30,170,"[['U', 2, 4], ['U', 2, 2], ['U', 1, 1], ['L', 2, 2, 79]]",4
168,320,P,21:35,120,"[['U', 1, 4], ['U', 1, 2], ['L', 1, 3, 108]]",10
169,738,P,21:20,60,"[['U', 1, 3], ['U', 2, 4], ['U', 2, 1], ['L', 3, 2, 77]]",3
171,320,P,21:25,175,"[['U', 1, 2], ['U', 2, 4], ['L', 5, 2, 75]]",16
175,738,P,21:35,45,"[['U', 1, 4], ['U', 2, 3], ['L', 6, 2, 70]]",17
177,320,P,21:45,165,"[['U', 1, 4], ['U', 1, 1], ['U', 2, 1], ['L', 2, 3, 97]]",18
