1.Id: s_2_14
2.The Number Of Stands: 25
3.The Number Of Flights: 30
4.The Number Of Tasks: 60
5.Flight Information Section
1,320,P,0:10,105,"[['U', 3, 1], ['U', 2, 1], ['L', 5, 2, 80]]",4
2,320,P,1:55,105,"[['U', 1, 3], ['L', 3, 2, 74]]",4
3,738,P,0:20,55,"[['U', 2, 1], ['U', 3, 1], ['L', 6, 3, 100]]",6
4,738,P,1:15,55,"[['U', 2, 1], ['L', 7, 3, 104]]",6
5,744,C,0:20,170,"[['U', 3, 1], ['U', 2, 1]]",70
6,744,C,3:10,170,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4]]",70
7,320,P,0:25,160,"[['U', 4, 2], ['U', 2, 1], ['L', 3, 3, 103]]",7
10,738,P,0:45,90,"[['U', 3, 3], ['L', 5, 3, 101]]",1
11,320,P,0:30,170,"[['U', 2, 1], ['L', 7, 2, 72]]",8
14,900,P,0:55,80,"[['U', 2, 1], ['L', 7, 2, 49]]",2
15,330,C,0:35,95,"[['U', 3, 1]]",69
16,330,C,2:10,95,"[['U', 3, 1]]",69
17,738,P,0:35,180,"[['U', 3, 1], ['L', 7, 3, 110]]",9
20,320,P,2:05,120,"[['U', 1, 1], ['L', 2, 3, 109]]",3
21,737,C,2:05,175,"[['U', 4, 1], ['U', 3, 3]]",66
24,900,P,2:15,115,"[['U', 3, 2], ['L', 3, 2, 53]]",5
25,330,C,2:20,170,"[['U', 3, 1], ['U', 2, 4], ['U', 2, 1]]",65
27,744,C,2:30,230,"[['U', 4, 3], ['U', 2, 3]]",64
29,737,C,2:55,70,"[['U', 1, 1]]",67
31,737,C,3:25,175,"[['U', 2, 1]]",63
34,738,P,2:50,80,"[['U', 2, 2], ['L', 4, 3, 96]]",10
38,190,P,2:55,95,"[['U', 1, 1], ['L', 3, 2, 52]]",11
42,900,P,2:55,100,"[['U', 3, 1], ['L', 3, 2, 53]]",12
46,320,P,3:00,90,"[['U', 1, 3], ['L', 5, 3, 106]]",13
50,738,P,3:05,90,"[['U', 2, 2], ['L', 4, 3, 114]]",14
54,900,P,3:10,100,"[['U', 4, 2], ['L', 5, 2, 51]]",15
62,738,P,3:10,120,"[['U', 2, 3], ['L', 4, 3, 81]]",16
68,900,P,3:10,105,"[['U', 4, 1], ['L', 4, 2, 44]]",17
78,737,C,3:35,115,"[['U', 1, 2]]",68
82,900,P,3:40,100,"[['U', 4, 2], ['L', 7, 2, 48]]",1
