1.Id: s_2_23
2.The Number Of Stands: 19
3.The Number Of Flights: 28
4.The Number Of Tasks: 64
5.Flight Information Section
68,320,P,14:15,135,"[['U', 2, 2], ['L', 5, 3, 88]]",15
73,320,P,13:00,60,"[['U', 1, 1], ['L', 6, 3, 90]]",21
74,320,P,14:00,60,"[['U', 1, 2], ['L', 2, 3, 104]]",21
75,320,P,13:20,160,"[['U', 2, 1], ['U', 1, 1], ['L', 1, 2, 75]]",1
79,320,P,13:40,160,"[['U', 2, 1], ['U', 1, 1], ['L', 4, 3, 98]]",3
83,320,P,13:45,165,"[['U', 1, 1], ['L', 5, 3, 85]]",4
87,320,P,13:50,175,"[['U', 1, 1], ['U', 2, 1], ['L', 6, 2, 80]]",5
91,735,P,13:55,165,"[['U', 2, 1], ['L', 5, 2, 57]]",2
95,738,P,14:30,160,"[['U', 2, 1], ['U', 1, 1], ['L', 5, 2, 77]]",6
99,320,P,15:00,50,"[['U', 2, 1], ['U', 1, 1], ['L', 1, 3, 95]]",8
100,320,P,15:50,50,"[['U', 1, 3], ['L', 4, 3, 99]]",8
101,738,P,15:25,45,"[['U', 2, 1], ['U', 1, 1], ['L', 6, 2, 69]]",9
102,738,P,16:10,45,"[['U', 2, 1], ['L', 3, 2, 72]]",9
103,320,P,15:25,165,"[['U', 1, 1], ['U', 2, 1], ['L', 5, 3, 93]]",10
107,738,P,16:05,145,"[['U', 1, 1], ['L', 1, 3, 81]]",12
109,320,P,16:45,165,"[['U', 2, 1], ['L', 2, 3, 105]]",8
113,320,P,16:50,60,"[['U', 1, 1], ['L', 1, 3, 88]]",13
114,320,P,17:50,60,"[['U', 1, 1], ['L', 5, 3, 105]]",13
115,320,P,17:00,180,"[['U', 2, 1], ['L', 1, 3, 93]]",14
119,320,P,17:10,160,"[['U', 2, 1], ['L', 1, 3, 82]]",16
123,738,P,17:10,50,"[['U', 2, 1], ['L', 1, 2, 73]]",9
125,320,P,17:45,60,"[['U', 1, 1], ['U', 2, 1], ['L', 2, 3, 109]]",1
142,320,P,13:50,80,"[['U', 2, 1], ['L', 2, 3, 97]]",18
146,320,P,14:00,90,"[['U', 1, 2], ['L', 1, 3, 108]]",19
150,320,P,14:35,90,"[['U', 1, 1], ['L', 3, 2, 73]]",14
154,738,P,15:05,100,"[['U', 1, 1], ['L', 2, 2, 66]]",20
158,320,P,15:15,80,"[['U', 1, 1], ['L', 6, 3, 102]]",16
164,320,P,16:25,105,"[['U', 1, 2], ['L', 5, 3, 97]]",7
