1.Id: m_2_30
2.The Number Of Stands: 31
3.The Number Of Flights: 42
4.The Number Of Tasks: 139
5.Flight Information Section
18,744,C,6:15,155,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 3]]",61
24,737,C,6:50,165,"[['U', 4, 4], ['U', 4, 3]]",66
26,737,C,6:45,150,"[['U', 2, 4], ['U', 2, 1]]",65
28,744,C,7:05,160,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4]]",64
30,748,C,6:55,140,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 3]]",63
32,330,C,6:10,80,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 3]]",59
33,737,C,5:30,140,"[['U', 1, 1], ['U', 4, 4]]",70
34,737,C,7:50,140,"[['U', 3, 4], ['U', 3, 1]]",70
35,744,C,5:40,150,"[['U', 2, 4], ['U', 2, 1], ['U', 1, 4], ['U', 1, 4], ['U', 1, 3]]",69
36,744,C,8:10,150,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 2]]",69
37,777,C,5:45,135,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 3], ['U', 1, 2]]",68
38,777,C,8:00,135,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 3]]",68
39,744,C,7:25,65,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 3, 3]]",61
40,744,C,8:30,65,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 3]]",61
41,320,P,8:05,170,"[['U', 3, 1], ['U', 2, 3], ['L', 2, 3, 102]]",9
45,744,C,8:10,75,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['U', 4, 2]]",67
46,744,C,9:25,75,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 3]]",67
47,330,C,8:20,110,"[['U', 4, 4], ['U', 4, 2], ['U', 3, 4], ['U', 3, 2]]",66
49,320,P,8:50,160,"[['U', 4, 2], ['U', 3, 3], ['L', 6, 3, 89]]",12
53,320,P,9:10,175,"[['U', 3, 3], ['U', 2, 1], ['L', 1, 3, 88]]",13
57,738,P,9:15,50,"[['U', 2, 4], ['U', 2, 1], ['U', 4, 1], ['L', 7, 3, 93]]",14
59,190,P,9:20,50,"[['U', 4, 1], ['U', 3, 1], ['L', 6, 2, 46]]",15
61,320,P,9:25,175,"[['U', 1, 4], ['U', 4, 1], ['L', 1, 3, 91]]",16
65,900,P,9:30,170,"[['U', 2, 1], ['U', 4, 2], ['L', 4, 2, 42]]",18
69,320,P,9:35,165,"[['U', 2, 3], ['U', 3, 2], ['L', 3, 3, 94]]",20
73,320,P,9:35,160,"[['U', 4, 2], ['U', 1, 2], ['L', 7, 3, 101]]",4
77,900,P,9:40,50,"[['U', 3, 1], ['U', 2, 2], ['L', 8, 2, 48]]",19
79,738,P,9:45,50,"[['U', 1, 4], ['U', 3, 2], ['L', 5, 3, 101]]",21
122,320,P,5:15,105,"[['U', 1, 3], ['L', 2, 3, 97]]",7
126,738,P,5:20,110,"[['U', 3, 4], ['L', 6, 3, 107]]",8
132,320,P,5:45,110,"[['U', 4, 3], ['L', 4, 3, 95]]",9
136,744,C,6:00,120,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 3]]",60
140,738,P,6:30,90,"[['U', 1, 4], ['U', 1, 1], ['L', 8, 3, 91]]",1
146,900,P,6:35,85,"[['U', 2, 3], ['L', 4, 2, 56]]",10
150,320,P,7:10,110,"[['U', 2, 4], ['L', 2, 3, 96]]",2
154,738,P,8:15,80,"[['U', 4, 4], ['U', 4, 1], ['L', 8, 2, 79]]",3
158,190,P,8:40,90,"[['U', 3, 2], ['L', 6, 2, 56]]",4
166,744,C,8:50,90,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 3]]",62
174,900,P,9:05,105,"[['U', 4, 3], ['L', 3, 2, 49]]",5
178,738,P,9:10,95,"[['U', 3, 4], ['U', 3, 1], ['L', 3, 3, 117]]",6
190,320,P,9:25,120,"[['U', 2, 4], ['U', 2, 1], ['L', 6, 3, 90]]",1
194,738,P,9:50,80,"[['U', 3, 4], ['U', 3, 2], ['L', 1, 3, 87]]",7
