1.Id: l_4_16
2.The Number Of Stands: 24
3.The Number Of Flights: 42
4.The Number Of Tasks: 183
5.Flight Information Section
16,744,C,5:40,170,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 3]]",68
22,330,C,6:00,115,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 3]]",65
23,737,C,5:25,160,"[['U', 3, 1], ['U', 1, 1], ['U', 2, 1], ['U', 4, 4], ['U', 4, 3]]",70
27,744,C,7:25,65,"[['U', 1, 4], ['U', 1, 1], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 3], ['U', 4, 2], ['U', 3, 3]]",68
28,744,C,8:30,65,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 1]]",68
29,320,P,8:25,180,"[['U', 2, 1], ['U', 1, 2], ['U', 3, 2], ['U', 4, 1], ['L', 1, 3, 94]]",4
33,744,C,8:35,185,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 1], ['U', 4, 4], ['U', 4, 4], ['U', 4, 1], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 1, 4], ['U', 1, 1]]",67
35,737,C,8:55,105,"[['U', 1, 1], ['U', 4, 1], ['U', 2, 4], ['U', 2, 1], ['U', 3, 2]]",66
37,320,P,9:10,60,"[['U', 4, 1], ['U', 3, 3], ['U', 1, 2], ['U', 2, 1], ['L', 1, 3, 89]]",6
39,320,P,9:10,160,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 3], ['U', 4, 2], ['L', 2, 3, 83]]",7
43,738,P,9:15,165,"[['U', 1, 1], ['U', 2, 3], ['U', 3, 2], ['U', 4, 3], ['L', 5, 3, 95]]",8
47,320,P,9:25,60,"[['U', 1, 1], ['U', 4, 3], ['U', 3, 1], ['U', 2, 1], ['L', 1, 2, 75]]",9
49,900,P,9:25,160,"[['U', 1, 1], ['U', 2, 1], ['U', 4, 1], ['U', 3, 1], ['L', 6, 2, 62]]",11
53,737,P,9:30,100,"[['U', 4, 1], ['U', 1, 1], ['U', 3, 1], ['U', 2, 1], ['L', 3, 2, 60]]",12
55,737,P,9:35,90,"[['U', 4, 1], ['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 3, 3, 82]]",13
57,320,P,9:45,55,"[['U', 4, 2], ['U', 3, 1], ['U', 2, 2], ['U', 1, 2], ['L', 8, 3, 88]]",15
59,737,P,9:50,65,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 1], ['U', 4, 1], ['L', 7, 2, 64]]",16
61,320,P,9:55,50,"[['U', 3, 1], ['U', 2, 2], ['U', 1, 1], ['U', 4, 3], ['L', 5, 3, 92]]",17
140,900,P,5:00,100,"[['U', 4, 4], ['U', 4, 1], ['L', 8, 2, 51]]",7
148,900,P,5:05,115,"[['U', 4, 4], ['L', 5, 2, 47]]",14
158,738,P,5:10,115,"[['U', 4, 4], ['U', 4, 3], ['L', 2, 3, 84]]",15
162,900,P,5:30,105,"[['U', 1, 4], ['L', 8, 2, 46]]",16
166,900,P,5:30,100,"[['U', 1, 4], ['U', 1, 1], ['L', 6, 2, 60]]",17
174,737,P,5:50,115,"[['U', 2, 4], ['U', 2, 1], ['L', 2, 2, 60]]",10
180,190,P,6:05,95,"[['U', 1, 3], ['L', 2, 2, 74]]",12
184,738,P,6:25,100,"[['U', 3, 4], ['U', 3, 4], ['L', 3, 3, 94]]",1
188,738,P,6:25,80,"[['U', 3, 4], ['U', 3, 4], ['L', 1, 3, 81]]",2
192,900,P,6:30,95,"[['U', 3, 4], ['U', 3, 1], ['L', 7, 2, 60]]",9
202,900,P,6:45,80,"[['U', 2, 4], ['L', 5, 2, 48]]",13
206,320,P,7:00,115,"[['U', 2, 4], ['U', 2, 1], ['L', 4, 3, 97]]",3
216,738,P,7:00,80,"[['U', 4, 4], ['U', 4, 4], ['L', 3, 3, 90]]",11
224,738,P,7:10,100,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 1], ['L', 7, 3, 99]]",4
230,738,P,7:10,115,"[['U', 4, 4], ['U', 4, 4], ['L', 6, 3, 116]]",18
242,320,P,7:25,110,"[['U', 4, 4], ['U', 4, 3], ['L', 7, 3, 87]]",5
246,900,P,7:30,90,"[['U', 1, 4], ['L', 4, 2, 52]]",6
250,320,P,7:30,80,"[['U', 2, 4], ['U', 2, 2], ['L', 5, 3, 111]]",8
264,320,P,7:55,115,"[['U', 3, 4], ['U', 3, 3], ['L', 3, 3, 92]]",7
268,190,P,8:05,80,"[['U', 1, 3], ['L', 8, 2, 60]]",14
274,738,P,8:15,90,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['L', 1, 2, 79]]",15
278,744,C,8:30,85,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 1]]",69
282,320,P,8:30,110,"[['U', 2, 4], ['U', 2, 2], ['L', 1, 2, 79]]",16
286,738,P,9:05,95,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 1], ['L', 7, 2, 73]]",10
