1.Id: s_2_36
2.The Number Of Stands: 15
3.The Number Of Flights: 19
4.The Number Of Tasks: 45
5.Flight Information Section
78,320,P,15:00,110,"[['U', 2, 1], ['L', 5, 3, 84]]",4
90,320,P,15:55,80,"[['U', 2, 2], ['L', 2, 3, 99]]",6
92,320,P,15:40,55,"[['U', 2, 1], ['L', 5, 3, 102]]",7
93,320,P,15:00,170,"[['U', 2, 1], ['U', 1, 1], ['L', 5, 2, 79]]",14
97,320,P,15:15,55,"[['U', 2, 1], ['L', 4, 3, 90]]",18
98,320,P,16:10,55,"[['U', 2, 3], ['L', 4, 3, 81]]",18
99,320,P,15:35,120,"[['U', 2, 1], ['L', 1, 2, 76]]",9
100,320,P,17:35,120,"[['U', 1, 3], ['L', 5, 3, 85]]",9
101,319,P,16:30,175,"[['U', 2, 1], ['L', 5, 2, 77]]",15
105,320,P,16:40,175,"[['U', 1, 1], ['U', 2, 1], ['L', 6, 3, 106]]",8
109,319,P,16:55,175,"[['U', 2, 1], ['U', 1, 1], ['L', 1, 2, 70]]",16
113,738,P,17:20,180,"[['U', 2, 1], ['U', 1, 1], ['L', 3, 2, 64]]",19
117,738,P,17:30,60,"[['U', 2, 2], ['U', 1, 1], ['L', 4, 2, 78]]",5
119,320,P,17:35,170,"[['U', 1, 2], ['U', 2, 1], ['L', 4, 3, 86]]",17
123,321,P,17:35,175,"[['U', 2, 1], ['U', 1, 1], ['L', 1, 3, 119]]",18
130,319,P,15:55,100,"[['U', 2, 1], ['L', 5, 2, 69]]",11
134,320,P,15:55,115,"[['U', 2, 1], ['L', 2, 3, 96]]",12
140,320,P,16:10,100,"[['U', 1, 3], ['L', 6, 3, 107]]",17
144,320,P,17:10,105,"[['U', 2, 2], ['L', 2, 3, 92]]",20
