1.Id: l_5_27
2.The Number Of Stands: 68
3.The Number Of Flights: 125
4.The Number Of Tasks: 551
5.Flight Information Section
158,B738,P,13:05,155,"[['U', 2, 4], ['U', 2, 3], ['L', 9, 3, 117]]",20
176,A319,P,12:15,75,"[['U', 5, 4], ['L', 1, 3, 90]]",4
182,B738,P,14:00,165,"[['U', 5, 4], ['U', 5, 4], ['U', 5, 1], ['L', 12, 3, 118]]",12
184,A319,P,12:20,45,"[['U', 4, 4], ['L', 12, 2, 69]]",8
202,B738,P,13:50,115,"[['U', 4, 4], ['U', 4, 4], ['L', 3, 3, 91]]",10
204,A320,P,14:20,145,"[['U', 4, 4], ['U', 4, 2], ['L', 2, 3, 98]]",23
205,A321,P,12:00,175,"[['U', 5, 3], ['U', 3, 1], ['U', 4, 1], ['U', 1, 3], ['U', 2, 1], ['L', 12, 3, 87]]",51
209,A321,P,12:10,180,"[['U', 1, 2], ['U', 2, 1], ['U', 4, 3], ['U', 5, 1], ['U', 3, 1], ['L', 6, 3, 110]]",16
213,A319,P,12:15,55,"[['U', 3, 3], ['L', 1, 2, 62]]",53
214,A319,P,13:10,55,"[['U', 2, 4], ['L', 2, 2, 72]]",53
215,B738,P,12:20,170,"[['U', 2, 1], ['U', 3, 2], ['U', 5, 1], ['U', 4, 1], ['U', 1, 2], ['L', 2, 2, 80]]",24
219,E190,P,12:25,165,"[['U', 1, 3], ['L', 4, 2, 70]]",25
223,B738,P,12:30,160,"[['U', 1, 3], ['U', 4, 1], ['U', 2, 1], ['U', 3, 1], ['U', 5, 1], ['L', 8, 3, 100]]",26
227,A320,P,12:30,165,"[['U', 3, 1], ['U', 4, 3], ['U', 2, 1], ['U', 5, 1], ['U', 1, 1], ['L', 8, 3, 82]]",27
231,B738,P,12:40,160,"[['U', 3, 2], ['U', 2, 1], ['U', 5, 2], ['U', 4, 1], ['U', 1, 1], ['L', 12, 3, 94]]",37
235,A321,P,12:40,165,"[['U', 5, 1], ['U', 3, 4], ['U', 2, 2], ['U', 4, 2], ['U', 1, 1], ['L', 2, 4, 124]]",36
239,B763,C,12:40,180,"[['U', 2, 1], ['U', 5, 1], ['U', 3, 1], ['U', 4, 4], ['U', 4, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 2]]",86
243,A320,P,12:45,100,"[['U', 3, 1], ['U', 4, 1], ['U', 1, 1], ['U', 2, 1], ['U', 5, 2], ['L', 8, 3, 97]]",9
244,A320,P,14:25,100,"[['U', 2, 4], ['U', 2, 2], ['L', 6, 3, 103]]",9
245,B738,P,12:55,175,"[['U', 1, 3], ['U', 3, 1], ['U', 2, 1], ['U', 4, 1], ['U', 5, 1], ['L', 10, 2, 80]]",22
249,B737,P,13:10,160,"[['U', 4, 1], ['U', 2, 1], ['U', 1, 1], ['U', 5, 1], ['U', 3, 1], ['L', 12, 2, 79]]",33
253,A320,P,13:10,165,"[['U', 5, 1], ['U', 4, 1], ['U', 2, 2], ['U', 3, 2], ['U', 1, 1], ['L', 11, 3, 83]]",32
257,B738,P,13:15,45,"[['U', 4, 1], ['U', 2, 3], ['U', 5, 1], ['U', 1, 2], ['U', 3, 2], ['L', 7, 3, 87]]",2
258,B738,P,14:00,45,"[['U', 5, 4], ['U', 5, 3], ['L', 9, 3, 91]]",2
259,A320,P,13:25,170,"[['U', 3, 1], ['U', 2, 2], ['U', 1, 2], ['U', 4, 1], ['U', 5, 1], ['L', 8, 3, 104]]",38
263,B738,P,13:25,55,"[['U', 3, 1], ['U', 4, 2], ['U', 2, 1], ['U', 5, 2], ['U', 1, 1], ['L', 4, 3, 93]]",7
264,B738,P,14:20,55,"[['U', 2, 4], ['U', 2, 3], ['L', 1, 3, 83]]",7
265,A320,P,13:30,160,"[['U', 3, 2], ['U', 1, 1], ['U', 5, 2], ['U', 4, 1], ['U', 2, 1], ['L', 5, 3, 97]]",31
269,B738,P,13:30,160,"[['U', 1, 1], ['U', 5, 2], ['U', 3, 1], ['U', 4, 2], ['U', 2, 1], ['L', 10, 3, 82]]",41
273,B738,P,13:30,165,"[['U', 5, 1], ['U', 4, 1], ['U', 1, 2], ['U', 3, 2], ['U', 2, 1], ['L', 8, 3, 115]]",42
277,A319,P,13:45,160,"[['U', 3, 3], ['L', 8, 2, 69]]",18
281,B738,P,13:45,165,"[['U', 2, 3], ['U', 1, 2], ['U', 4, 1], ['U', 5, 1], ['U', 3, 1], ['L', 2, 3, 92]]",17
285,B738,P,13:55,160,"[['U', 1, 1], ['U', 2, 1], ['U', 3, 2], ['U', 4, 1], ['U', 5, 3], ['L', 12, 3, 93]]",15
289,A320,P,14:00,165,"[['U', 1, 2], ['U', 2, 1], ['U', 4, 1], ['U', 5, 1], ['U', 3, 1], ['L', 12, 3, 94]]",19
293,A320,P,14:00,180,"[['U', 4, 1], ['U', 2, 1], ['U', 5, 1], ['U', 3, 1], ['U', 1, 1], ['L', 4, 3, 98]]",20
297,A320,P,14:00,175,"[['U', 4, 1], ['U', 2, 1], ['U', 3, 1], ['U', 1, 3], ['U', 5, 1], ['L', 7, 3, 89]]",21
301,B738,P,14:10,160,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 2], ['U', 4, 3], ['U', 5, 1], ['L', 7, 3, 114]]",8
305,B738,P,14:15,55,"[['U', 3, 1], ['U', 2, 1], ['U', 5, 4], ['U', 4, 1], ['U', 1, 1], ['L', 10, 3, 85]]",13
306,B738,P,15:10,55,"[['U', 2, 4], ['U', 2, 3], ['L', 5, 3, 105]]",13
307,A320,P,14:20,165,"[['U', 4, 2], ['U', 1, 1], ['U', 3, 1], ['U', 5, 1], ['U', 2, 1], ['L', 11, 3, 96]]",6
311,B738,P,14:25,160,"[['U', 5, 1], ['U', 1, 2], ['U', 3, 1], ['U', 4, 2], ['U', 2, 1], ['L', 9, 3, 91]]",5
315,E190,P,14:30,45,"[['U', 4, 3], ['L', 7, 2, 54]]",14
316,E190,P,15:15,45,"[['U', 2, 3], ['L', 2, 2, 48]]",14
317,CR9,P,14:40,45,"[['U', 5, 1], ['U', 4, 1], ['U', 3, 1], ['U', 2, 1], ['U', 1, 1], ['L', 11, 2, 42]]",40
318,CR9,P,15:25,45,"[['U', 3, 4], ['L', 4, 2, 53]]",40
319,A319,P,14:40,165,"[['U', 4, 4], ['L', 5, 2, 66]]",4
323,B738,P,14:45,60,"[['U', 2, 2], ['U', 1, 1], ['U', 5, 2], ['U', 3, 1], ['U', 4, 1], ['L', 10, 3, 87]]",64
324,B738,P,15:45,60,"[['U', 5, 4], ['U', 5, 4], ['L', 5, 3, 106]]",64
325,B738,P,14:50,55,"[['U', 3, 1], ['U', 1, 4], ['U', 5, 1], ['U', 2, 1], ['U', 4, 2], ['L', 12, 2, 78]]",65
326,B738,P,15:45,55,"[['U', 5, 4], ['U', 5, 3], ['L', 7, 3, 103]]",65
327,B738,P,14:55,55,"[['U', 3, 1], ['U', 1, 4], ['U', 2, 1], ['U', 4, 1], ['U', 5, 1], ['L', 7, 3, 91]]",66
328,B738,P,15:50,55,"[['U', 5, 4], ['U', 5, 4], ['L', 10, 3, 108]]",66
329,B738,P,15:00,180,"[['U', 5, 1], ['U', 3, 1], ['U', 4, 3], ['U', 1, 1], ['U', 2, 2], ['L', 2, 3, 81]]",3
333,B738,P,15:10,165,"[['U', 3, 1], ['U', 2, 2], ['U', 5, 1], ['U', 1, 2], ['U', 4, 2], ['L', 2, 3, 87]]",1
337,B738,P,15:10,85,"[['U', 2, 1], ['U', 4, 2], ['U', 1, 3], ['U', 5, 1], ['U', 3, 1], ['L', 6, 3, 100]]",46
338,B738,P,16:35,85,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 1], ['L', 9, 3, 91]]",46
339,B738,P,15:15,60,"[['U', 1, 1], ['U', 5, 2], ['U', 4, 2], ['U', 2, 1], ['U', 3, 1], ['L', 3, 3, 104]]",23
340,B738,P,16:15,60,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['L', 7, 2, 79]]",23
341,B738,P,15:20,170,"[['U', 1, 1], ['U', 3, 2], ['U', 4, 1], ['U', 2, 4], ['U', 5, 1], ['L', 8, 3, 83]]",2
345,A319,P,15:45,180,"[['U', 5, 4], ['L', 5, 2, 73]]",7
349,B738,P,15:55,160,"[['U', 2, 2], ['U', 1, 1], ['U', 4, 1], ['U', 3, 1], ['U', 5, 2], ['L', 8, 3, 83]]",11
353,B738,P,15:55,160,"[['U', 1, 1], ['U', 2, 2], ['U', 4, 2], ['U', 5, 1], ['U', 3, 1], ['L', 3, 3, 89]]",12
357,A319,P,16:05,175,"[['U', 5, 3], ['L', 3, 3, 85]]",13
361,A319,P,16:10,160,"[['U', 5, 4], ['L', 8, 2, 62]]",9
365,A320,P,16:10,50,"[['U', 5, 1], ['U', 1, 2], ['U', 2, 1], ['U', 3, 1], ['U', 4, 2], ['L', 6, 2, 71]]",51
366,A320,P,17:00,50,"[['U', 5, 4], ['U', 5, 3], ['L', 6, 3, 93]]",51
367,A320,P,16:15,160,"[['U', 5, 1], ['U', 4, 1], ['U', 2, 1], ['U', 1, 1], ['U', 3, 3], ['L', 3, 3, 82]]",14
371,E190,P,16:25,50,"[['U', 5, 3], ['L', 9, 2, 47]]",24
372,E190,P,17:15,50,"[['U', 1, 3], ['L', 7, 2, 54]]",24
373,A320,P,16:30,55,"[['U', 4, 1], ['U', 1, 2], ['U', 3, 1], ['U', 2, 1], ['U', 5, 1], ['L', 1, 3, 96]]",25
