1.Id: m_2_37
2.The Number Of Stands: 23
3.The Number Of Flights: 40
4.The Number Of Tasks: 111
5.Flight Information Section
1,A320,P,0:05,175,"[['U', 3, 2], ['U', 1, 1], ['L', 6, 3, 89]]",7
4,B738,P,0:55,90,"[['U', 2, 4], ['L', 4, 3, 96]]",1
5,A320,P,0:10,165,"[['U', 3, 1], ['U', 1, 3], ['L', 3, 3, 82]]",8
8,A320,P,1:10,85,"[['U', 1, 4], ['L', 3, 2, 80]]",2
9,ARJ21,P,0:15,180,"[['U', 3, 2], ['U', 2, 1], ['L', 4, 2, 52]]",9
12,A320,P,1:10,95,"[['U', 2, 4], ['L', 1, 3, 91]]",3
13,A320,P,0:20,55,"[['U', 3, 2], ['U', 2, 3], ['L', 1, 2, 78]]",10
14,A320,P,1:15,55,"[['U', 2, 4], ['U', 2, 1], ['L', 6, 3, 95]]",10
15,B738,P,0:30,60,"[['U', 2, 2], ['U', 3, 3], ['L', 4, 3, 112]]",11
16,B738,P,1:30,60,"[['U', 2, 4], ['U', 2, 2], ['L', 4, 3, 115]]",11
17,ARJ21,P,0:35,45,"[['U', 2, 2], ['U', 3, 1], ['L', 1, 2, 44]]",13
18,ARJ21,P,1:20,45,"[['U', 3, 2], ['L', 4, 2, 45]]",13
19,B738,P,0:40,180,"[['U', 2, 4], ['U', 2, 1], ['U', 3, 1], ['L', 4, 3, 113]]",15
22,A320,P,1:20,85,"[['U', 1, 4], ['L', 2, 3, 87]]",4
23,A320,P,0:45,160,"[['U', 3, 2], ['U', 2, 3], ['L', 6, 2, 76]]",16
26,B738,P,1:50,80,"[['U', 3, 4], ['U', 3, 2], ['L', 5, 3, 89]]",5
27,B737,P,0:55,60,"[['U', 3, 1], ['U', 2, 1], ['L', 6, 2, 69]]",17
28,B737,P,1:55,60,"[['U', 1, 3], ['L', 4, 2, 76]]",17
29,B747,C,1:25,60,"[['U', 2, 1], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 2]]",46
30,B747,C,2:25,60,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 3]]",46
31,B737,C,2:05,110,"[['U', 1, 4], ['U', 1, 1], ['U', 3, 2]]",44
32,B737,C,3:55,110,"[['U', 2, 4], ['U', 2, 2]]",44
33,B737,C,3:40,125,"[['U', 2, 4], ['U', 1, 3]]",46
34,B737,C,5:45,125,"[['U', 1, 4], ['U', 1, 2]]",46
35,B777,C,3:55,65,"[['U', 1, 2], ['U', 2, 4], ['U', 2, 4], ['U', 2, 3]]",45
36,B777,C,5:00,65,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 1]]",45
37,B747,C,5:20,165,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 1], ['U', 3, 4], ['U', 3, 4]]",44
40,A320,P,1:55,105,"[['U', 3, 3], ['L', 3, 3, 107]]",6
41,B737,C,5:50,150,"[['U', 1, 4], ['U', 3, 4]]",43
43,B777,C,6:20,170,"[['U', 3, 1], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4]]",45
46,A320,P,2:30,105,"[['U', 2, 3], ['L', 1, 3, 82]]",12
58,A320,P,2:40,120,"[['U', 2, 4], ['U', 2, 1], ['L', 1, 3, 87]]",14
62,ARJ21,P,2:55,120,"[['U', 2, 2], ['L', 1, 2, 43]]",18
70,B738,P,3:30,115,"[['U', 1, 4], ['L', 6, 3, 112]]",19
78,A320,P,4:30,105,"[['U', 1, 4], ['U', 1, 1], ['L', 2, 3, 91]]",1
82,ARJ21,P,4:30,95,"[['U', 1, 3], ['L', 3, 1, 40]]",2
90,ARJ21,P,5:45,95,"[['U', 1, 3], ['L', 6, 2, 54]]",3
96,A320,P,6:00,80,"[['U', 3, 4], ['U', 3, 1], ['L', 3, 3, 91]]",4
106,A320,P,6:15,85,"[['U', 2, 4], ['L', 1, 3, 102]]",5
110,A320,P,6:35,90,"[['U', 3, 4], ['L', 2, 3, 102]]",6
