1.Id: s_3_15
2.The Number Of Stands: 39
3.The Number Of Flights: 103
4.The Number Of Tasks: 231
5.Flight Information Section
48,B777,C,9:30,230,"[['U', 3, 4], ['U', 3, 4]]",41
53,A320,P,8:40,60,"[['U', 2, 2], ['L', 6, 3, 91]]",1
54,A320,P,9:40,60,"[['U', 1, 1], ['L', 5, 2, 80]]",1
55,ARJ21,P,9:15,160,"[['U', 3, 2], ['L', 2, 2, 55]]",12
59,A321,P,9:20,180,"[['U', 1, 1], ['L', 2, 4, 133]]",13
63,A321,P,9:20,180,"[['U', 2, 1], ['L', 1, 3, 91]]",14
67,A320,P,9:25,45,"[['U', 1, 2], ['L', 6, 3, 114]]",2
68,A320,P,10:10,45,"[['U', 1, 2], ['L', 2, 2, 76]]",2
69,A320,P,9:40,95,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 1], ['L', 1, 3, 104]]",3
70,A320,P,11:15,95,"[['U', 2, 3], ['L', 1, 3, 105]]",3
71,ARJ21,P,9:40,110,"[['U', 2, 1], ['L', 2, 2, 48]]",4
72,ARJ21,P,11:30,110,"[['U', 3, 1], ['L', 1, 2, 42]]",4
73,A320,P,9:45,60,"[['U', 2, 2], ['L', 2, 2, 71]]",15
74,A320,P,10:45,60,"[['U', 2, 1], ['L', 3, 3, 90]]",15
75,A320,P,9:45,170,"[['U', 1, 1], ['L', 2, 3, 99]]",16
79,B738,P,9:55,85,"[['U', 2, 2], ['L', 5, 3, 111]]",17
80,B738,P,11:20,85,"[['U', 2, 1], ['L', 2, 2, 79]]",17
81,B738,P,10:05,45,"[['U', 3, 2], ['L', 4, 3, 81]]",18
82,B738,P,10:50,45,"[['U', 3, 2], ['L', 6, 3, 92]]",18
83,B738,P,10:10,170,"[['U', 1, 2], ['L', 4, 3, 94]]",19
87,B738,P,10:45,90,"[['U', 3, 2], ['L', 4, 3, 87]]",6
88,B738,P,12:15,90,"[['U', 2, 1], ['L', 5, 3, 81]]",6
89,A320,P,10:55,45,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 3, 3, 81]]",1
90,A320,P,11:40,45,"[['U', 3, 2], ['L', 3, 3, 92]]",1
91,B738,P,10:55,60,"[['U', 3, 1], ['U', 1, 1], ['U', 2, 1], ['L', 5, 3, 81]]",22
92,B738,P,11:55,60,"[['U', 2, 3], ['L', 1, 3, 99]]",22
93,B738,P,11:00,50,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 1], ['L', 2, 3, 100]]",23
94,B738,P,11:50,50,"[['U', 1, 1], ['L', 6, 3, 112]]",23
95,ARJ21,P,11:05,170,"[['U', 2, 2], ['L', 2, 2, 46]]",21
99,B738,P,11:25,170,"[['U', 2, 1], ['L', 3, 3, 100]]",8
103,A321,P,11:30,95,"[['U', 1, 1], ['L', 3, 3, 118]]",27
104,A321,P,13:05,95,"[['U', 2, 4], ['L', 2, 4, 127]]",27
105,A320,P,11:35,55,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 2, 2, 77]]",26
106,A320,P,12:30,55,"[['U', 3, 2], ['L', 5, 2, 70]]",26
107,A320,P,11:35,60,"[['U', 1, 1], ['U', 3, 1], ['U', 2, 1], ['L', 4, 3, 91]]",28
108,A320,P,12:35,60,"[['U', 2, 2], ['L', 1, 2, 80]]",28
109,B738,P,11:35,170,"[['U', 1, 2], ['L', 3, 3, 104]]",2
112,B737,C,8:15,80,"[['U', 1, 1]]",40
113,A321,P,11:40,60,"[['U', 2, 2], ['L', 3, 4, 131]]",15
114,A321,P,12:40,60,"[['U', 1, 1], ['L', 4, 3, 108]]",15
115,B738,P,11:40,75,"[['U', 2, 1], ['L', 4, 3, 93]]",30
116,B738,P,12:55,75,"[['U', 2, 3], ['L', 5, 3, 94]]",30
117,A320,P,11:50,50,"[['U', 1, 1], ['L', 6, 2, 78]]",10
118,A320,P,12:40,50,"[['U', 3, 3], ['L', 5, 3, 88]]",10
119,B738,P,11:50,115,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 1], ['L', 6, 3, 85]]",29
120,B738,P,13:45,115,"[['U', 1, 3], ['L', 4, 2, 73]]",29
121,ARJ21,P,11:55,95,"[['U', 1, 1], ['L', 4, 2, 46]]",31
122,ARJ21,P,13:30,95,"[['U', 1, 1], ['L', 3, 2, 52]]",31
123,B737,P,12:05,55,"[['U', 1, 1], ['L', 4, 2, 60]]",11
124,B737,P,13:00,55,"[['U', 1, 1], ['L', 1, 3, 84]]",11
125,ARJ21,P,12:05,180,"[['U', 2, 2], ['L', 6, 2, 60]]",9
128,A321,P,8:40,85,"[['U', 1, 3], ['L', 5, 3, 102]]",3
129,A320,P,12:10,45,"[['U', 1, 1], ['U', 3, 1], ['U', 2, 1], ['L', 2, 2, 78]]",18
