1.Id: l_3_16
2.The Number Of Stands: 40
3.The Number Of Flights: 100
4.The Number Of Tasks: 384
5.Flight Information Section
46,B747,C,10:10,210,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 1]]",42
47,ARJ21,P,8:25,55,"[['U', 1, 1], ['U', 2, 2], ['U', 3, 1], ['L', 5, 2, 48]]",5
48,ARJ21,P,9:20,55,"[['U', 3, 4], ['L', 6, 2, 49]]",5
49,A319,P,9:00,180,"[['U', 3, 1], ['U', 2, 2], ['U', 1, 1], ['L', 1, 2, 66]]",6
53,ARJ21,P,9:05,165,"[['U', 1, 1], ['U', 3, 2], ['U', 2, 1], ['L', 3, 2, 49]]",9
57,A321,P,9:15,55,"[['U', 2, 1], ['U', 3, 2], ['U', 1, 4], ['L', 5, 3, 116]]",7
58,A321,P,10:10,55,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['L', 6, 3, 113]]",7
59,ARJ21,P,9:15,55,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 2], ['L', 3, 2, 51]]",8
60,ARJ21,P,10:10,55,"[['U', 2, 4], ['L', 1, 2, 54]]",8
61,A320,P,9:20,170,"[['U', 2, 4], ['U', 3, 1], ['U', 1, 2], ['L', 3, 3, 92]]",10
65,B738,P,9:30,55,"[['U', 2, 1], ['U', 1, 4], ['U', 1, 2], ['U', 3, 2], ['L', 1, 3, 96]]",11
66,B738,P,10:25,55,"[['U', 3, 4], ['U', 3, 3], ['L', 3, 3, 89]]",11
67,A320,P,9:35,170,"[['U', 3, 3], ['U', 1, 1], ['U', 2, 3], ['L', 2, 3, 114]]",12
71,A319,P,9:40,170,"[['U', 1, 2], ['U', 2, 1], ['U', 3, 1], ['L', 6, 2, 69]]",13
75,A321,P,9:55,50,"[['U', 1, 4], ['U', 3, 4], ['U', 3, 1], ['U', 2, 1], ['L', 6, 3, 109]]",14
76,A321,P,10:45,50,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 2], ['L', 6, 4, 130]]",14
77,A320,P,10:05,85,"[['U', 1, 1], ['U', 3, 3], ['U', 2, 1], ['L', 2, 3, 103]]",17
78,A320,P,11:30,85,"[['U', 1, 4], ['U', 1, 3], ['L', 4, 3, 96]]",17
79,ARJ21,P,10:35,180,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 2], ['L', 4, 2, 41]]",21
83,A320,P,10:40,160,"[['U', 2, 3], ['U', 1, 2], ['U', 3, 2], ['L', 6, 2, 73]]",22
87,ARJ21,P,10:40,60,"[['U', 3, 1], ['U', 1, 1], ['U', 2, 2], ['L', 5, 2, 44]]",1
88,ARJ21,P,11:40,60,"[['U', 3, 4], ['L', 2, 2, 53]]",1
89,ARJ21,P,10:50,160,"[['U', 2, 1], ['U', 3, 2], ['U', 1, 1], ['L', 2, 2, 42]]",16
93,ARJ21,P,10:55,175,"[['U', 3, 2], ['U', 1, 1], ['U', 2, 1], ['L', 3, 2, 42]]",18
96,ARJ21,P,8:00,105,"[['U', 3, 4], ['L', 4, 2, 59]]",9
97,B738,P,10:55,50,"[['U', 3, 4], ['U', 1, 4], ['U', 2, 1], ['L', 5, 3, 93]]",4
98,B738,P,11:45,50,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 1], ['L', 3, 3, 113]]",4
99,A321,P,10:55,60,"[['U', 2, 4], ['U', 3, 2], ['U', 1, 2], ['L', 3, 3, 104]]",23
100,A321,P,11:55,60,"[['U', 1, 4], ['U', 1, 4], ['L', 2, 3, 100]]",23
101,A321,P,11:00,50,"[['U', 2, 1], ['U', 3, 4], ['U', 1, 3], ['L', 4, 3, 117]]",30
102,A321,P,11:50,50,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 2], ['L', 2, 3, 111]]",30
103,A319,P,11:05,165,"[['U', 1, 2], ['U', 3, 1], ['U', 2, 1], ['L', 5, 3, 81]]",19
106,A320,P,8:00,110,"[['U', 3, 4], ['U', 3, 3], ['L', 4, 2, 80]]",10
107,A320,P,11:20,160,"[['U', 2, 3], ['U', 1, 2], ['U', 3, 1], ['L', 3, 3, 112]]",24
108,A320,P,14:00,160,"[['U', 2, 4], ['U', 2, 2], ['L', 4, 2, 74]]",24
109,B738,P,11:25,175,"[['U', 1, 4], ['U', 2, 3], ['U', 3, 2], ['L', 1, 3, 112]]",20
110,B738,P,14:20,175,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 1], ['L', 4, 3, 90]]",20
111,B738,P,11:30,55,"[['U', 3, 2], ['U', 1, 2], ['U', 2, 3], ['L', 6, 3, 104]]",11
112,B738,P,12:25,55,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 1], ['L', 5, 3, 97]]",11
113,A320,P,11:40,45,"[['U', 1, 1], ['U', 3, 1], ['U', 2, 4], ['L', 5, 3, 102]]",14
114,A320,P,12:25,45,"[['U', 3, 4], ['U', 3, 2], ['L', 5, 2, 76]]",14
115,B737,P,11:40,60,"[['U', 1, 3], ['U', 2, 1], ['U', 3, 1], ['L', 1, 2, 65]]",32
116,B737,P,12:40,60,"[['U', 2, 4], ['L', 3, 3, 88]]",32
117,B738,P,11:45,120,"[['U', 1, 3], ['U', 3, 3], ['U', 2, 1], ['L', 2, 3, 103]]",25
118,B738,P,13:45,120,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['L', 2, 3, 119]]",25
119,A319,P,11:50,165,"[['U', 1, 1], ['U', 2, 1], ['U', 3, 1], ['L', 4, 2, 71]]",8
122,A320,P,8:25,90,"[['U', 1, 4], ['U', 1, 2], ['L', 2, 3, 103]]",3
123,ARJ21,P,12:10,55,"[['U', 1, 1], ['U', 3, 1], ['U', 2, 1], ['L', 4, 1, 40]]",34
124,ARJ21,P,13:05,55,"[['U', 1, 4], ['L', 4, 2, 41]]",34
125,B738,P,12:10,180,"[['U', 2, 4], ['U', 3, 1], ['U', 1, 3], ['L', 1, 3, 82]]",7
128,A320,P,8:35,105,"[['U', 3, 4], ['U', 3, 1], ['L', 1, 2, 77]]",11
129,B738,P,12:15,160,"[['U', 1, 1], ['U', 3, 4], ['U', 3, 1], ['U', 2, 2], ['L', 1, 3, 111]]",2
132,B747,C,9:25,105,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 2]]",41
133,B737,P,12:15,50,"[['U', 2, 2], ['U', 3, 2], ['U', 1, 1], ['L', 4, 2, 74]]",35
134,B737,P,13:05,50,"[['U', 3, 4], ['U', 3, 1], ['L', 2, 2, 71]]",35
135,ARJ21,P,12:15,60,"[['U', 1, 2], ['U', 3, 1], ['U', 2, 1], ['L', 5, 2, 52]]",28
136,ARJ21,P,13:15,60,"[['U', 2, 4], ['L', 5, 2, 58]]",28
137,A320,P,12:20,55,"[['U', 3, 4], ['U', 2, 1], ['U', 1, 1], ['L', 5, 3, 95]]",31
138,A320,P,13:15,55,"[['U', 3, 4], ['U', 3, 3], ['L', 2, 3, 91]]",31
139,ARJ21,P,12:30,55,"[['U', 3, 2], ['U', 2, 1], ['U', 1, 1], ['L', 6, 2, 54]]",17
140,ARJ21,P,13:25,55,"[['U', 3, 3], ['L', 5, 2, 50]]",17
141,ARJ21,P,12:35,165,"[['U', 2, 1], ['U', 1, 1], ['U', 3, 2], ['L', 4, 2, 56]]",1
144,ARJ21,P,9:25,95,"[['U', 3, 4], ['L', 5, 2, 59]]",1
145,B738,P,12:35,50,"[['U', 2, 2], ['U', 1, 2], ['U', 3, 4], ['L', 1, 3, 93]]",33
146,B738,P,13:25,50,"[['U', 1, 4], ['U', 1, 3], ['L', 2, 3, 85]]",33
147,A321,P,12:40,70,"[['U', 2, 4], ['U', 2, 1], ['U', 1, 2], ['U', 3, 1], ['L', 2, 4, 122]]",29
148,A321,P,13:50,70,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 2], ['L', 3, 3, 110]]",29
149,A320,P,12:40,160,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 4], ['L', 4, 2, 74]]",3
152,B777,C,9:35,90,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 4], ['U', 3, 1]]",40
153,A320,P,13:00,50,"[['U', 3, 3], ['U', 1, 3], ['U', 2, 1], ['L', 3, 3, 96]]",6
154,A320,P,13:50,50,"[['U', 1, 4], ['U', 1, 2], ['L', 6, 2, 71]]",6
155,A320,P,13:10,175,"[['U', 3, 3], ['U', 2, 1], ['U', 1, 2], ['L', 1, 3, 95]]",4
158,ARJ21,P,10:00,90,"[['U', 2, 3], ['L', 6, 2, 56]]",4
159,A320,P,13:20,60,"[['U', 2, 2], ['U', 3, 2], ['U', 1, 3], ['L', 1, 3, 98]]",5
160,A320,P,14:20,60,"[['U', 3, 4], ['U', 3, 3], ['L', 4, 3, 95]]",5
161,A321,P,13:40,180,"[['U', 2, 4], ['U', 3, 1], ['U', 1, 3], ['L', 2, 4, 128]]",11
164,B777,C,10:05,95,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 1]]",44
165,ARJ21,P,13:45,45,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 2], ['L', 3, 2, 46]]",10
166,ARJ21,P,14:30,45,"[['U', 2, 4], ['L', 3, 2, 49]]",10
167,A320,P,13:45,60,"[['U', 1, 1], ['U', 3, 4], ['U', 3, 1], ['U', 2, 1], ['L', 3, 3, 89]]",15
168,A320,P,14:45,60,"[['U', 2, 4], ['U', 2, 3], ['L', 5, 2, 75]]",15
169,B738,P,13:45,180,"[['U', 1, 4], ['U', 1, 1], ['U', 2, 1], ['U', 3, 1], ['L', 2, 3, 82]]",12
172,A320,P,10:15,90,"[['U', 1, 4], ['U', 1, 2], ['L', 6, 3, 92]]",2
173,A320,P,13:55,160,"[['U', 3, 2], ['U', 2, 1], ['U', 1, 3], ['L', 4, 3, 89]]",9
176,B777,C,10:20,95,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 1]]",43
