1.Id: l_3_33
2.The Number Of Stands: 39
3.The Number Of Flights: 87
4.The Number Of Tasks: 333
5.Flight Information Section
38,B737,C,8:00,165,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 2]]",44
40,B777,C,9:15,160,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 1]]",46
45,B738,P,8:10,50,"[['U', 2, 1], ['U', 3, 4], ['U', 1, 4], ['L', 2, 3, 92]]",2
46,B738,P,9:00,50,"[['U', 3, 4], ['U', 3, 3], ['L', 4, 2, 80]]",2
47,A320,P,8:15,65,"[['U', 1, 1], ['U', 3, 4], ['U', 2, 2], ['L', 6, 3, 111]]",5
48,A320,P,9:20,65,"[['U', 1, 4], ['U', 1, 3], ['L', 3, 3, 92]]",5
49,A320,P,9:05,165,"[['U', 1, 1], ['U', 2, 3], ['U', 3, 3], ['L', 4, 2, 72]]",10
53,B738,P,9:05,160,"[['U', 2, 2], ['U', 3, 4], ['U', 3, 2], ['U', 1, 1], ['L', 2, 3, 86]]",9
57,A320,P,9:10,160,"[['U', 2, 4], ['U', 3, 2], ['U', 1, 1], ['L', 1, 3, 83]]",6
58,A320,P,11:50,160,"[['U', 1, 4], ['U', 1, 3], ['L', 4, 3, 99]]",6
59,A320,P,9:15,180,"[['U', 1, 4], ['U', 1, 1], ['U', 3, 1], ['U', 2, 1], ['L', 3, 2, 75]]",13
63,B738,P,9:15,60,"[['U', 2, 1], ['U', 3, 4], ['U', 1, 2], ['L', 3, 3, 101]]",1
64,B738,P,10:15,60,"[['U', 3, 4], ['U', 3, 3], ['L', 1, 3, 106]]",1
65,ARJ21,P,9:35,60,"[['U', 2, 2], ['U', 3, 1], ['U', 1, 1], ['L', 4, 2, 50]]",3
66,ARJ21,P,10:35,60,"[['U', 3, 4], ['L', 6, 1, 38]]",3
67,B738,P,10:00,165,"[['U', 3, 3], ['U', 1, 1], ['U', 2, 4], ['U', 2, 1], ['L', 6, 2, 78]]",17
71,A320,P,10:05,175,"[['U', 1, 1], ['U', 3, 4], ['U', 2, 1], ['L', 3, 2, 80]]",18
75,B738,P,10:15,165,"[['U', 2, 3], ['U', 3, 1], ['U', 1, 4], ['L', 1, 3, 105]]",20
79,A320,P,10:20,170,"[['U', 2, 3], ['U', 1, 1], ['U', 3, 3], ['L', 5, 3, 89]]",23
83,A320,P,10:45,55,"[['U', 1, 2], ['U', 2, 2], ['U', 3, 2], ['L', 6, 3, 100]]",4
84,A320,P,11:40,55,"[['U', 2, 4], ['U', 2, 2], ['L', 3, 3, 97]]",4
85,A319,P,11:05,45,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 2], ['L', 1, 3, 86]]",5
86,A319,P,11:50,45,"[['U', 2, 4], ['L', 2, 2, 78]]",5
87,ARJ21,P,11:05,165,"[['U', 2, 1], ['U', 3, 1], ['U', 1, 2], ['L', 4, 2, 43]]",25
88,ARJ21,P,13:50,165,"[['U', 2, 4], ['L', 5, 1, 40]]",25
89,B738,P,11:10,175,"[['U', 3, 1], ['U', 2, 2], ['U', 1, 4], ['U', 1, 1], ['L', 1, 3, 108]]",21
93,B738,P,11:30,160,"[['U', 3, 2], ['U', 2, 4], ['U', 1, 2], ['L', 5, 3, 95]]",12
97,B738,P,11:30,180,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 4], ['U', 1, 1], ['L', 3, 3, 97]]",11
101,B738,P,11:45,55,"[['U', 3, 4], ['U', 3, 1], ['U', 1, 1], ['U', 2, 1], ['L', 6, 2, 77]]",26
102,B738,P,12:40,55,"[['U', 2, 4], ['U', 2, 4], ['L', 1, 2, 77]]",26
103,ARJ21,P,11:50,55,"[['U', 3, 1], ['U', 1, 2], ['U', 2, 1], ['L', 5, 2, 47]]",28
104,ARJ21,P,12:45,55,"[['U', 3, 4], ['L', 6, 2, 58]]",28
105,ARJ21,P,11:50,60,"[['U', 2, 1], ['U', 1, 2], ['U', 3, 1], ['L', 6, 2, 57]]",29
106,ARJ21,P,12:50,60,"[['U', 2, 3], ['L', 1, 1, 39]]",29
107,ARJ21,P,11:55,160,"[['U', 1, 2], ['U', 3, 1], ['U', 2, 1], ['L', 6, 2, 56]]",7
111,ARJ21,P,12:05,165,"[['U', 2, 2], ['U', 3, 1], ['U', 1, 1], ['L', 6, 2, 59]]",2
115,B738,P,12:05,160,"[['U', 3, 3], ['U', 2, 1], ['U', 1, 4], ['L', 4, 3, 117]]",1
119,A320,P,12:05,55,"[['U', 1, 3], ['U', 2, 2], ['U', 3, 2], ['L', 2, 3, 89]]",34
120,A320,P,13:00,55,"[['U', 2, 4], ['U', 2, 2], ['L', 3, 2, 73]]",34
121,B738,P,12:10,45,"[['U', 1, 4], ['U', 1, 2], ['U', 2, 1], ['U', 3, 1], ['L', 3, 3, 89]]",36
122,B738,P,12:55,45,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 1], ['L', 3, 3, 113]]",36
123,A320,P,12:15,50,"[['U', 1, 1], ['U', 2, 1], ['U', 3, 3], ['L', 6, 3, 84]]",35
124,A320,P,13:05,50,"[['U', 1, 4], ['U', 1, 3], ['L', 5, 2, 68]]",35
125,ARJ21,P,12:30,60,"[['U', 2, 1], ['U', 1, 2], ['U', 3, 1], ['L', 5, 2, 45]]",30
126,ARJ21,P,13:30,60,"[['U', 1, 4], ['L', 2, 2, 61]]",30
127,B737,P,12:35,170,"[['U', 3, 1], ['U', 2, 1], ['U', 1, 3], ['L', 6, 2, 62]]",3
131,B738,P,12:35,55,"[['U', 3, 2], ['U', 2, 4], ['U', 2, 1], ['U', 1, 2], ['L', 3, 3, 85]]",32
132,B738,P,13:30,55,"[['U', 3, 4], ['U', 3, 4], ['U', 3, 1], ['L', 4, 3, 107]]",32
133,B738,P,12:35,120,"[['U', 3, 1], ['U', 2, 4], ['U', 1, 3], ['L', 1, 3, 93]]",16
134,B738,P,14:35,120,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['L', 1, 3, 110]]",16
135,A320,P,12:40,160,"[['U', 1, 4], ['U', 2, 2], ['U', 3, 1], ['L', 5, 3, 83]]",4
