1.Id: l_4_18
2.The Number Of Stands: 70
3.The Number Of Flights: 111
4.The Number Of Tasks: 496
5.Flight Information Section
394,B737,C,19:40,180,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 3]]",86
396,B757,C,19:35,170,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 4], ['U', 2, 3]]",82
448,CR9,P,20:25,155,"[['U', 4, 4], ['U', 4, 1], ['L', 12, 2, 58]]",40
464,A319,P,21:10,175,"[['U', 4, 3], ['L', 6, 2, 67]]",41
493,B757,C,19:00,180,"[['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 4], ['U', 4, 1], ['U', 3, 2], ['U', 2, 2], ['U', 1, 1]]",79
497,A320,P,19:10,170,"[['U', 4, 1], ['U', 5, 1], ['U', 2, 1], ['U', 3, 3], ['L', 8, 2, 71]]",27
501,B738,P,19:20,170,"[['U', 1, 2], ['U', 4, 2], ['U', 5, 4], ['U', 2, 1], ['L', 3, 2, 78]]",25
505,E190,P,19:20,180,"[['U', 1, 3], ['L', 2, 2, 64]]",26
509,B738,P,19:25,165,"[['U', 1, 2], ['U', 5, 3], ['U', 2, 3], ['U', 4, 1], ['L', 8, 2, 78]]",8
513,B738,P,19:25,160,"[['U', 5, 1], ['U', 3, 4], ['U', 2, 3], ['U', 4, 1], ['L', 8, 3, 81]]",9
517,B738,P,19:30,165,"[['U', 2, 3], ['U', 1, 1], ['U', 5, 4], ['U', 4, 1], ['L', 3, 3, 101]]",38
521,B757,C,19:30,75,"[['U', 3, 3], ['U', 2, 4], ['U', 2, 3], ['U', 5, 4], ['U', 5, 2], ['U', 1, 1]]",85
522,B757,C,20:45,75,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 4], ['U', 1, 1]]",85
523,A320,P,19:45,160,"[['U', 1, 1], ['U', 5, 1], ['U', 3, 2], ['U', 4, 1], ['L', 6, 2, 75]]",12
527,B738,P,19:55,180,"[['U', 2, 3], ['U', 4, 2], ['U', 5, 2], ['U', 1, 1], ['L', 4, 2, 75]]",28
531,B738,P,20:00,170,"[['U', 1, 3], ['U', 2, 2], ['U', 4, 1], ['U', 5, 1], ['L', 2, 3, 89]]",23
535,A319,P,20:05,180,"[['U', 5, 1], ['U', 1, 1], ['U', 3, 1], ['U', 4, 1], ['L', 6, 3, 89]]",43
539,A320,P,20:05,60,"[['U', 4, 1], ['U', 2, 1], ['U', 5, 1], ['U', 1, 3], ['L', 6, 3, 103]]",39
540,A320,P,21:05,60,"[['U', 3, 4], ['U', 3, 3], ['L', 4, 2, 76]]",39
541,A320,P,20:10,165,"[['U', 4, 1], ['U', 2, 2], ['U', 5, 1], ['U', 1, 1], ['L', 8, 3, 87]]",13
545,A320,P,20:15,165,"[['U', 1, 2], ['U', 5, 1], ['U', 4, 1], ['U', 3, 2], ['L', 2, 3, 86]]",45
549,A320,P,20:25,75,"[['U', 4, 1], ['U', 3, 1], ['U', 2, 1], ['U', 1, 2], ['L', 3, 3, 90]]",14
550,A320,P,21:40,75,"[['U', 4, 4], ['U', 4, 3], ['L', 4, 3, 98]]",14
551,B738,P,20:30,165,"[['U', 2, 1], ['U', 5, 3], ['U', 1, 2], ['U', 4, 1], ['L', 4, 3, 116]]",15
555,A321,P,20:40,180,"[['U', 1, 1], ['U', 2, 4], ['U', 2, 1], ['U', 3, 2], ['U', 4, 1], ['L', 11, 3, 90]]",17
559,A320,P,20:45,160,"[['U', 3, 1], ['U', 2, 2], ['U', 1, 1], ['U', 4, 1], ['L', 3, 3, 84]]",29
563,A320,P,20:45,140,"[['U', 2, 3], ['U', 3, 1], ['U', 1, 2], ['U', 5, 1], ['L', 1, 3, 95]]",18
564,A320,P,23:05,140,"[['U', 3, 4], ['U', 3, 3], ['L', 5, 3, 90]]",18
565,A320,P,20:50,165,"[['U', 5, 1], ['U', 1, 1], ['U', 4, 2], ['U', 2, 3], ['L', 3, 2, 78]]",46
569,B738,P,20:55,175,"[['U', 1, 2], ['U', 2, 4], ['U', 4, 1], ['U', 5, 1], ['L', 2, 3, 95]]",7
573,B738,P,21:00,160,"[['U', 2, 1], ['U', 5, 2], ['U', 4, 2], ['U', 3, 2], ['L', 6, 3, 114]]",19
577,B738,P,21:10,160,"[['U', 1, 2], ['U', 5, 3], ['U', 3, 1], ['U', 2, 2], ['L', 8, 3, 84]]",1
581,B738,P,21:10,170,"[['U', 2, 1], ['U', 5, 1], ['U', 3, 4], ['U', 3, 2], ['U', 1, 1], ['L', 8, 3, 98]]",20
585,B738,P,21:10,175,"[['U', 5, 2], ['U', 2, 2], ['U', 4, 4], ['U', 3, 1], ['L', 6, 2, 78]]",21
589,B738,P,21:15,160,"[['U', 4, 1], ['U', 2, 2], ['U', 3, 3], ['U', 5, 1], ['L', 11, 3, 102]]",47
593,B738,P,21:15,180,"[['U', 1, 1], ['U', 3, 2], ['U', 2, 1], ['U', 4, 3], ['L', 7, 2, 79]]",2
