1.Id: l_2_8
2.The Number Of Stands: 17
3.The Number Of Flights: 47
4.The Number Of Tasks: 149
5.Flight Information Section
238,B738,P,18:20,50,"[['U', 3, 4], ['U', 3, 4], ['L', 6, 3, 100]]",8
240,ARJ21,P,18:20,50,"[['U', 3, 4], ['L', 3, 2, 42]]",9
249,A320,P,18:00,50,"[['U', 2, 4], ['U', 3, 3], ['L', 1, 2, 80]]",11
250,A320,P,18:50,50,"[['U', 3, 4], ['U', 3, 2], ['L', 3, 3, 81]]",11
251,A320,P,18:05,165,"[['U', 3, 4], ['U', 2, 2], ['L', 5, 2, 80]]",12
255,A320,P,18:15,55,"[['U', 2, 2], ['U', 3, 4], ['U', 3, 1], ['L', 1, 3, 96]]",13
256,A320,P,19:10,55,"[['U', 3, 4], ['U', 3, 2], ['L', 3, 3, 87]]",13
257,ARJ21,P,18:30,165,"[['U', 1, 3], ['U', 2, 1], ['L', 2, 2, 62]]",1
261,B737,P,18:35,60,"[['U', 1, 3], ['U', 3, 2], ['L', 5, 3, 84]]",4
262,B737,P,19:35,60,"[['U', 3, 4], ['U', 3, 1], ['L', 4, 3, 95]]",4
263,B738,P,19:00,60,"[['U', 2, 4], ['U', 2, 4], ['U', 1, 1], ['L', 5, 3, 83]]",2
264,B738,P,20:00,60,"[['U', 3, 4], ['U', 3, 4], ['L', 1, 3, 85]]",2
265,B738,P,19:10,165,"[['U', 1, 4], ['U', 1, 2], ['U', 3, 3], ['L', 6, 3, 106]]",6
268,A320,P,18:20,100,"[['U', 3, 4], ['U', 3, 3], ['L', 3, 3, 89]]",14
269,A320,P,19:20,170,"[['U', 2, 4], ['U', 2, 1], ['U', 1, 1], ['L', 3, 3, 90]]",8
272,A320,P,19:50,90,"[['U', 3, 4], ['U', 3, 2], ['L', 6, 3, 91]]",5
273,B738,P,19:20,45,"[['U', 3, 4], ['U', 3, 1], ['U', 1, 3], ['L', 5, 3, 106]]",7
274,B738,P,20:05,45,"[['U', 1, 4], ['U', 1, 3], ['L', 5, 3, 102]]",7
275,ARJ21,P,19:25,60,"[['U', 2, 3], ['U', 1, 1], ['L', 6, 2, 43]]",9
276,ARJ21,P,20:25,60,"[['U', 3, 3], ['L', 2, 2, 55]]",9
277,A320,P,19:35,60,"[['U', 3, 2], ['U', 2, 4], ['U', 2, 1], ['L', 4, 2, 69]]",14
278,A320,P,20:35,60,"[['U', 1, 4], ['U', 1, 3], ['L', 3, 3, 92]]",14
279,A320,P,19:45,160,"[['U', 2, 4], ['U', 2, 1], ['U', 3, 1], ['L', 3, 3, 83]]",10
282,A320,P,20:10,115,"[['U', 3, 4], ['U', 3, 3], ['L', 4, 3, 102]]",23
283,B738,P,19:55,60,"[['U', 3, 1], ['U', 2, 4], ['U', 2, 2], ['L', 1, 3, 92]]",11
284,B738,P,20:55,60,"[['U', 3, 4], ['U', 3, 3], ['L', 4, 3, 85]]",11
285,A319,P,20:25,45,"[['U', 2, 1], ['U', 1, 3], ['L', 3, 2, 65]]",13
286,A319,P,21:10,45,"[['U', 2, 4], ['L', 3, 2, 67]]",13
287,A320,P,20:40,100,"[['U', 1, 2], ['U', 2, 3], ['L', 4, 3, 92]]",15
288,A320,P,22:20,100,"[['U', 2, 4], ['U', 2, 3], ['L', 4, 3, 82]]",15
289,B738,P,20:45,45,"[['U', 2, 4], ['U', 3, 4], ['L', 5, 3, 109]]",5
290,B738,P,21:30,45,"[['U', 1, 4], ['U', 1, 4], ['U', 1, 1], ['L', 5, 3, 88]]",5
291,A320,P,20:45,60,"[['U', 1, 3], ['U', 3, 4], ['L', 4, 3, 97]]",16
292,A320,P,21:45,60,"[['U', 3, 4], ['U', 3, 2], ['L', 6, 3, 107]]",16
293,ARJ21,P,21:45,75,"[['U', 1, 3], ['U', 3, 1], ['L', 1, 2, 44]]",3
294,ARJ21,P,23:00,75,"[['U', 2, 4], ['L', 5, 2, 45]]",3
295,A320,P,23:00,55,"[['U', 2, 3], ['U', 3, 3], ['L', 1, 3, 92]]",1
296,A320,P,23:55,55,"[['U', 3, 4], ['U', 3, 2], ['L', 1, 3, 100]]",1
297,A320,P,23:00,145,"[['U', 1, 4], ['U', 3, 2], ['L', 3, 2, 70]]",5
299,A320,P,23:30,60,"[['U', 2, 1], ['U', 3, 4], ['U', 3, 1], ['L', 4, 3, 110]]",4
301,A320,P,23:35,170,"[['U', 3, 4], ['U', 1, 2], ['L', 6, 2, 77]]",8
304,B738,P,22:30,95,"[['U', 2, 4], ['U', 2, 4], ['U', 2, 1], ['L', 4, 3, 97]]",4
305,A320,P,23:35,50,"[['U', 1, 1], ['U', 2, 4], ['U', 2, 2], ['L', 3, 2, 77]]",6
307,A320,P,23:35,55,"[['U', 2, 3], ['U', 1, 2], ['L', 3, 3, 110]]",7
309,B738,P,23:45,60,"[['U', 1, 4], ['U', 1, 2], ['U', 3, 2], ['L', 4, 2, 80]]",9
311,ARJ21,P,23:55,165,"[['U', 2, 2], ['U', 3, 2], ['L', 6, 2, 60]]",3
314,A319,P,23:35,100,"[['U', 1, 4], ['L', 4, 3, 83]]",2
